Level	Rule Name	Subject	Property	Value
WARN	duplicate_exact_synonym	FBbt:00100352	oboInOwl:hasExactSynonym	interantennal lobe tract	
WARN	duplicate_exact_synonym	FBbt:00047939	oboInOwl:hasExactSynonym	inter-antennal lobe tract	
WARN	duplicate_exact_synonym	FBbt:00100352	oboInOwl:hasExactSynonym	inter-antennal lobe tract	
WARN	duplicate_exact_synonym	FBbt:00047939	oboInOwl:hasExactSynonym	inter antennal connective	
WARN	duplicate_exact_synonym	FBbt:00047940	oboInOwl:hasExactSynonym	inter antennal connective	
WARN	duplicate_exact_synonym	FBbt:00047224	oboInOwl:hasExactSynonym	hygrosensory PN	
WARN	duplicate_exact_synonym	FBbt:00047227	oboInOwl:hasExactSynonym	hygrosensory PN	
WARN	duplicate_exact_synonym	FBbt:00047224	oboInOwl:hasExactSynonym	hPN	
WARN	duplicate_exact_synonym	FBbt:00047227	oboInOwl:hasExactSynonym	hPN	
WARN	duplicate_exact_synonym	FBbt:00045010	oboInOwl:hasExactSynonym	heel of mushroom body	
WARN	duplicate_exact_synonym	FBbt:00110640	oboInOwl:hasExactSynonym	heel of mushroom body	
WARN	duplicate_exact_synonym	FBbt:00004084	oboInOwl:hasExactSynonym	HCV	
WARN	duplicate_exact_synonym	FBbt:00004766	oboInOwl:hasExactSynonym	HCV	
WARN	duplicate_exact_synonym	FBbt:00002735	oboInOwl:hasExactSynonym	h1	
WARN	duplicate_exact_synonym	FBbt:00002772	oboInOwl:hasExactSynonym	h1	
WARN	duplicate_exact_synonym	FBbt:00002735	oboInOwl:hasExactSynonym	H	
WARN	duplicate_exact_synonym	FBbt:00002772	oboInOwl:hasExactSynonym	H	
WARN	duplicate_exact_synonym	FBbt:00001002	oboInOwl:hasExactSynonym	GS2	
WARN	duplicate_exact_synonym	FBbt:00004182	oboInOwl:hasExactSynonym	GS2	
WARN	duplicate_exact_synonym	FBbt:00001001	oboInOwl:hasExactSynonym	GS1	
WARN	duplicate_exact_synonym	FBbt:00004181	oboInOwl:hasExactSynonym	GS1	
WARN	duplicate_exact_synonym	FBbt:00000212	oboInOwl:hasExactSynonym	great lateral trunk	
WARN	duplicate_exact_synonym	FBbt:00002957	oboInOwl:hasExactSynonym	great lateral trunk	
WARN	duplicate_exact_synonym	FBbt:00000266	oboInOwl:hasExactSynonym	great dorsal commissure	
WARN	duplicate_exact_synonym	FBbt:00000275	oboInOwl:hasExactSynonym	great dorsal commissure	
WARN	duplicate_exact_synonym	FBbt:00110499	oboInOwl:hasExactSynonym	fru-SP2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110615	oboInOwl:hasExactSynonym	fru-SP2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110498	oboInOwl:hasExactSynonym	fru-SP2 clone	
WARN	duplicate_exact_synonym	FBbt:00110614	oboInOwl:hasExactSynonym	fru-SP2 clone	
WARN	duplicate_exact_synonym	FBbt:00110513	oboInOwl:hasExactSynonym	fru-SG neuron	
WARN	duplicate_exact_synonym	FBbt:00110515	oboInOwl:hasExactSynonym	fru-SG neuron	
WARN	duplicate_exact_synonym	FBbt:00110517	oboInOwl:hasExactSynonym	fru-SG neuron	
WARN	duplicate_exact_synonym	FBbt:00110519	oboInOwl:hasExactSynonym	fru-SG neuron	
WARN	duplicate_exact_synonym	FBbt:00110521	oboInOwl:hasExactSynonym	fru-SG neuron	
WARN	duplicate_exact_synonym	FBbt:00110512	oboInOwl:hasExactSynonym	fru-SG clone	
WARN	duplicate_exact_synonym	FBbt:00110514	oboInOwl:hasExactSynonym	fru-SG clone	
WARN	duplicate_exact_synonym	FBbt:00110516	oboInOwl:hasExactSynonym	fru-SG clone	
WARN	duplicate_exact_synonym	FBbt:00110518	oboInOwl:hasExactSynonym	fru-SG clone	
WARN	duplicate_exact_synonym	FBbt:00110520	oboInOwl:hasExactSynonym	fru-SG clone	
WARN	duplicate_exact_synonym	FBbt:00110479	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110487	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110493	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110507	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110509	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110551	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110557	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110609	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110611	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110613	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110621	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110623	oboInOwl:hasExactSynonym	fru-P neuron	
WARN	duplicate_exact_synonym	FBbt:00110478	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110486	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110492	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110506	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110508	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110550	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110556	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110608	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110610	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110612	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110620	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110622	oboInOwl:hasExactSynonym	fru-P clone	
WARN	duplicate_exact_synonym	FBbt:00110426	oboInOwl:hasExactSynonym	fru-mcAL clone	
WARN	duplicate_exact_synonym	FBbt:00110428	oboInOwl:hasExactSynonym	fru-mcAL clone	
WARN	duplicate_exact_synonym	FBbt:00110540	oboInOwl:hasExactSynonym	fru-mcAL clone	
WARN	duplicate_exact_synonym	FBbt:00110542	oboInOwl:hasExactSynonym	fru-mcAL clone	
WARN	duplicate_exact_synonym	FBbt:00110416	oboInOwl:hasExactSynonym	fru-mAL clone	
WARN	duplicate_exact_synonym	FBbt:00110536	oboInOwl:hasExactSynonym	fru-mAL clone	
WARN	duplicate_exact_synonym	FBbt:00110578	oboInOwl:hasExactSynonym	fru-mAL clone	
WARN	duplicate_exact_synonym	FBbt:00110455	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110461	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110469	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110471	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110531	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110553	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110601	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110607	oboInOwl:hasExactSynonym	fru-aSP3 neuron	
WARN	duplicate_exact_synonym	FBbt:00110454	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110460	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110468	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110470	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110530	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110552	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110554	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110600	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110606	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00111197	oboInOwl:hasExactSynonym	fru-aSP3 clone	
WARN	duplicate_exact_synonym	FBbt:00110449	oboInOwl:hasExactSynonym	fru-aSP2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110595	oboInOwl:hasExactSynonym	fru-aSP2 neuron	
WARN	duplicate_exact_synonym	FBbt:00111015	oboInOwl:hasExactSynonym	fru-aSP2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110448	oboInOwl:hasExactSynonym	fru-aSP2 clone	
WARN	duplicate_exact_synonym	FBbt:00110548	oboInOwl:hasExactSynonym	fru-aSP2 clone	
WARN	duplicate_exact_synonym	FBbt:00110594	oboInOwl:hasExactSynonym	fru-aSP2 clone	
WARN	duplicate_exact_synonym	FBbt:00110451	oboInOwl:hasExactSynonym	fru-aSP1 neuron	
WARN	duplicate_exact_synonym	FBbt:00110597	oboInOwl:hasExactSynonym	fru-aSP1 neuron	
WARN	duplicate_exact_synonym	FBbt:00110450	oboInOwl:hasExactSynonym	fru-aSP1 clone	
WARN	duplicate_exact_synonym	FBbt:00110596	oboInOwl:hasExactSynonym	fru-aSP1 clone	
WARN	duplicate_exact_synonym	FBbt:00110414	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110418	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110420	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110422	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110434	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110438	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110528	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110538	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110544	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110546	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110580	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110582	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110586	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00110590	oboInOwl:hasExactSynonym	fru-AL clone	
WARN	duplicate_exact_synonym	FBbt:00100329	oboInOwl:hasExactSynonym	FrN	
WARN	duplicate_exact_synonym	FBbt:00100330	oboInOwl:hasExactSynonym	FrN	
WARN	duplicate_exact_synonym	FBbt:00007073	oboInOwl:hasExactSynonym	fr m c	
WARN	duplicate_exact_synonym	FBbt:00047943	oboInOwl:hasExactSynonym	fr m c	
WARN	duplicate_exact_synonym	FBbt:00014099	oboInOwl:hasExactSynonym	FLA	
WARN	duplicate_exact_synonym	FBbt:00045050	oboInOwl:hasExactSynonym	FLA	
WARN	duplicate_exact_synonym	FBbt:00003361	oboInOwl:hasExactSynonym	fibrillar muscle	
WARN	duplicate_exact_synonym	FBbt:00005088	oboInOwl:hasExactSynonym	fibrillar muscle	
WARN	duplicate_exact_synonym	FBbt:00007038	oboInOwl:hasExactSynonym	ee	
WARN	duplicate_exact_synonym	FBbt:00047149	oboInOwl:hasExactSynonym	ee	
WARN	duplicate_exact_synonym	FBbt:00047150	oboInOwl:hasExactSynonym	ee	
WARN	duplicate_exact_synonym	FBbt:00110207	oboInOwl:hasExactSynonym	ee	
WARN	duplicate_exact_synonym	FBbt:00000411	oboInOwl:hasExactSynonym	ecdysial scar	
WARN	duplicate_exact_synonym	FBbt:00000429	oboInOwl:hasExactSynonym	ecdysial scar	
WARN	duplicate_exact_synonym	FBbt:00003678	oboInOwl:hasExactSynonym	EB	
WARN	duplicate_exact_synonym	FBbt:00110205	oboInOwl:hasExactSynonym	EB	
WARN	duplicate_exact_synonym	FBbt:00110206	oboInOwl:hasExactSynonym	EB	
WARN	duplicate_exact_synonym	FBbt:00000212	oboInOwl:hasExactSynonym	DT	
WARN	duplicate_exact_synonym	FBbt:00002957	oboInOwl:hasExactSynonym	DT	
WARN	duplicate_exact_synonym	FBbt:00040060	oboInOwl:hasExactSynonym	DSB	
WARN	duplicate_exact_synonym	FBbt:00111504	oboInOwl:hasExactSynonym	DSB	
WARN	duplicate_exact_synonym	FBbt:00002239	oboInOwl:hasExactSynonym	dorsal MN-VUM	
WARN	duplicate_exact_synonym	FBbt:00110295	oboInOwl:hasExactSynonym	dorsal MN-VUM	
WARN	duplicate_exact_synonym	FBbt:00000212	oboInOwl:hasExactSynonym	dorsal longitudinal trunk	
WARN	duplicate_exact_synonym	FBbt:00002957	oboInOwl:hasExactSynonym	dorsal longitudinal trunk	
WARN	duplicate_exact_synonym	FBbt:00000396	oboInOwl:hasExactSynonym	dorsal cervical anastomosis	
WARN	duplicate_exact_synonym	FBbt:00002967	oboInOwl:hasExactSynonym	dorsal cervical anastomosis	
WARN	duplicate_exact_synonym	FBbt:00110501	oboInOwl:hasExactSynonym	DN1 neuron	
WARN	duplicate_exact_synonym	FBbt:00110617	oboInOwl:hasExactSynonym	DN1 neuron	
WARN	duplicate_exact_synonym	FBbt:00000497	oboInOwl:hasExactSynonym	DM	
WARN	duplicate_exact_synonym	FBbt:00001326	oboInOwl:hasExactSynonym	DM	
WARN	duplicate_exact_synonym	FBbt:00000600	oboInOwl:hasExactSynonym	DILM	
WARN	duplicate_exact_synonym	FBbt:00007672	oboInOwl:hasExactSynonym	DILM	
WARN	duplicate_exact_synonym	FBbt:00003275	oboInOwl:hasExactSynonym	dilator of pharynx	
WARN	duplicate_exact_synonym	FBbt:00003276	oboInOwl:hasExactSynonym	dilator of pharynx	
WARN	duplicate_exact_synonym	FBbt:00047841	oboInOwl:hasExactSynonym	dendritic neuropil associated glial cell	
WARN	duplicate_exact_synonym	FBbt:00100505	oboInOwl:hasExactSynonym	dendritic neuropil associated glial cell	
WARN	duplicate_exact_synonym	FBbt:00002734	oboInOwl:hasExactSynonym	dch3x	
WARN	duplicate_exact_synonym	FBbt:00002770	oboInOwl:hasExactSynonym	dch3x	
WARN	duplicate_exact_synonym	FBbt:00110463	oboInOwl:hasExactSynonym	DC2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110603	oboInOwl:hasExactSynonym	DC2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110459	oboInOwl:hasExactSynonym	DC1 neuron	
WARN	duplicate_exact_synonym	FBbt:00110599	oboInOwl:hasExactSynonym	DC1 neuron	
WARN	duplicate_exact_synonym	FBbt:00005899	oboInOwl:hasExactSynonym	DC neuron	
WARN	duplicate_exact_synonym	FBbt:00100486	oboInOwl:hasExactSynonym	DC neuron	
WARN	duplicate_exact_synonym	FBbt:00110481	oboInOwl:hasExactSynonym	DC neuron	
WARN	duplicate_exact_synonym	FBbt:00007073	oboInOwl:hasExactSynonym	DAC2	
WARN	duplicate_exact_synonym	FBbt:00047943	oboInOwl:hasExactSynonym	DAC2	
WARN	duplicate_exact_synonym	FBbt:00007070	oboInOwl:hasExactSynonym	CPM	
WARN	duplicate_exact_synonym	FBbt:00007723	oboInOwl:hasExactSynonym	CPM	
WARN	duplicate_exact_synonym	FBbt:00004191	oboInOwl:hasExactSynonym	corneal lens	
WARN	duplicate_exact_synonym	FBbt:00004199	oboInOwl:hasExactSynonym	corneal lens	
WARN	duplicate_exact_synonym	FBbt:00007080	oboInOwl:hasExactSynonym	commissure of optic foci	
WARN	duplicate_exact_synonym	FBbt:00047941	oboInOwl:hasExactSynonym	commissure of optic foci	
WARN	duplicate_exact_synonym	FBbt:00007070	oboInOwl:hasExactSynonym	centroposterior medial compartment	
WARN	duplicate_exact_synonym	FBbt:00007723	oboInOwl:hasExactSynonym	centroposterior medial compartment	
WARN	duplicate_exact_synonym	FBbt:00007070	oboInOwl:hasExactSynonym	centro-posterior medial synaptic neuropil domain	
WARN	duplicate_exact_synonym	FBbt:00007723	oboInOwl:hasExactSynonym	centro-posterior medial synaptic neuropil domain	
WARN	duplicate_exact_synonym	FBbt:00001297	oboInOwl:hasExactSynonym	CBG	
WARN	duplicate_exact_synonym	FBbt:00001298	oboInOwl:hasExactSynonym	CBG	
WARN	duplicate_exact_synonym	FBbt:00000395	oboInOwl:hasExactSynonym	CB	
WARN	duplicate_exact_synonym	FBbt:00045020	oboInOwl:hasExactSynonym	CB	
WARN	duplicate_exact_synonym	FBbt:00000396	oboInOwl:hasExactSynonym	CA	
WARN	duplicate_exact_synonym	FBbt:00003685	oboInOwl:hasExactSynonym	CA	
WARN	duplicate_exact_synonym	FBbt:00007118	oboInOwl:hasExactSynonym	CA	
WARN	duplicate_exact_synonym	FBbt:00007080	oboInOwl:hasExactSynonym	c op fo	
WARN	duplicate_exact_synonym	FBbt:00047941	oboInOwl:hasExactSynonym	c op fo	
WARN	duplicate_exact_synonym	FBbt:00110190	oboInOwl:hasExactSynonym	bulbous swelling	
WARN	duplicate_exact_synonym	FBbt:00110191	oboInOwl:hasExactSynonym	bulbous swelling	
WARN	duplicate_exact_synonym	FBbt:00007090	oboInOwl:hasExactSynonym	blood-brain barrier	
WARN	duplicate_exact_synonym	FBbt:00007091	oboInOwl:hasExactSynonym	blood-brain barrier	
WARN	duplicate_exact_synonym	FBbt:00100253	oboInOwl:hasExactSynonym	beta'm	
WARN	duplicate_exact_synonym	FBbt:00100270	oboInOwl:hasExactSynonym	beta'm	
WARN	duplicate_exact_synonym	FBbt:00003694	oboInOwl:hasExactSynonym	beta'-lobe of mushroom body	
WARN	duplicate_exact_synonym	FBbt:00013694	oboInOwl:hasExactSynonym	beta'-lobe of mushroom body	
WARN	duplicate_exact_synonym	FBbt:00003694	oboInOwl:hasExactSynonym	beta'-lobe	
WARN	duplicate_exact_synonym	FBbt:00013694	oboInOwl:hasExactSynonym	beta'-lobe	
WARN	duplicate_exact_synonym	FBbt:00001287	oboInOwl:hasExactSynonym	belt glial cell	
WARN	duplicate_exact_synonym	FBbt:00001288	oboInOwl:hasExactSynonym	belt glial cell	
WARN	duplicate_exact_synonym	FBbt:00100749	oboInOwl:hasExactSynonym	basolateral ventral neuroblast	
WARN	duplicate_exact_synonym	FBbt:00100750	oboInOwl:hasExactSynonym	basolateral ventral neuroblast	
WARN	duplicate_exact_synonym	FBbt:00002729	oboInOwl:hasExactSynonym	b	
WARN	duplicate_exact_synonym	FBbt:00002730	oboInOwl:hasExactSynonym	b	
WARN	duplicate_exact_synonym	FBbt:00002731	oboInOwl:hasExactSynonym	b	
WARN	duplicate_exact_synonym	FBbt:00110190	oboInOwl:hasExactSynonym	axonal side branches	
WARN	duplicate_exact_synonym	FBbt:00110191	oboInOwl:hasExactSynonym	axonal side branches	
WARN	duplicate_exact_synonym	FBbt:00047841	oboInOwl:hasExactSynonym	astrocytic glia	
WARN	duplicate_exact_synonym	FBbt:00100505	oboInOwl:hasExactSynonym	astrocytic glia	
WARN	duplicate_exact_synonym	FBbt:00047841	oboInOwl:hasExactSynonym	astrocyte-like neuropil associated glial cell	
WARN	duplicate_exact_synonym	FBbt:00100505	oboInOwl:hasExactSynonym	astrocyte-like neuropil associated glial cell	
WARN	duplicate_exact_synonym	FBbt:00047841	oboInOwl:hasExactSynonym	astrocyte-like glial cell	
WARN	duplicate_exact_synonym	FBbt:00100505	oboInOwl:hasExactSynonym	astrocyte-like glial cell	
WARN	duplicate_exact_synonym	FBbt:00047841	oboInOwl:hasExactSynonym	astrocyte	
WARN	duplicate_exact_synonym	FBbt:00100505	oboInOwl:hasExactSynonym	astrocyte	
WARN	duplicate_exact_synonym	FBbt:00110438	oboInOwl:hasExactSynonym	aSP9 clone	
WARN	duplicate_exact_synonym	FBbt:00110590	oboInOwl:hasExactSynonym	aSP9 clone	
WARN	duplicate_exact_synonym	FBbt:00110469	oboInOwl:hasExactSynonym	aSP8 neuron	
WARN	duplicate_exact_synonym	FBbt:00110607	oboInOwl:hasExactSynonym	aSP8 neuron	
WARN	duplicate_exact_synonym	FBbt:00110468	oboInOwl:hasExactSynonym	aSP8 clone	
WARN	duplicate_exact_synonym	FBbt:00110606	oboInOwl:hasExactSynonym	aSP8 clone	
WARN	duplicate_exact_synonym	FBbt:00110461	oboInOwl:hasExactSynonym	aSP6 neuron	
WARN	duplicate_exact_synonym	FBbt:00110601	oboInOwl:hasExactSynonym	aSP6 neuron	
WARN	duplicate_exact_synonym	FBbt:00110460	oboInOwl:hasExactSynonym	aSP6 clone	
WARN	duplicate_exact_synonym	FBbt:00110600	oboInOwl:hasExactSynonym	aSP6 clone	
WARN	duplicate_exact_synonym	FBbt:00110555	oboInOwl:hasExactSynonym	aSP4 neuron	
WARN	duplicate_exact_synonym	FBbt:00111198	oboInOwl:hasExactSynonym	aSP4 neuron	
WARN	duplicate_exact_synonym	FBbt:00110554	oboInOwl:hasExactSynonym	aSP4 clone	
WARN	duplicate_exact_synonym	FBbt:00111197	oboInOwl:hasExactSynonym	aSP4 clone	
WARN	duplicate_exact_synonym	FBbt:00110469	oboInOwl:hasExactSynonym	aSP3c neuron	
WARN	duplicate_exact_synonym	FBbt:00110607	oboInOwl:hasExactSynonym	aSP3c neuron	
WARN	duplicate_exact_synonym	FBbt:00110468	oboInOwl:hasExactSynonym	aSP3c clone	
WARN	duplicate_exact_synonym	FBbt:00110606	oboInOwl:hasExactSynonym	aSP3c clone	
WARN	duplicate_exact_synonym	FBbt:00110461	oboInOwl:hasExactSynonym	aSP3b2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110601	oboInOwl:hasExactSynonym	aSP3b2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110460	oboInOwl:hasExactSynonym	aSP3b2 clone	
WARN	duplicate_exact_synonym	FBbt:00110600	oboInOwl:hasExactSynonym	aSP3b2 clone	
WARN	duplicate_exact_synonym	FBbt:00110449	oboInOwl:hasExactSynonym	aSP2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110595	oboInOwl:hasExactSynonym	aSP2 neuron	
WARN	duplicate_exact_synonym	FBbt:00110448	oboInOwl:hasExactSynonym	aSP2 clone	
WARN	duplicate_exact_synonym	FBbt:00110594	oboInOwl:hasExactSynonym	aSP2 clone	
WARN	duplicate_exact_synonym	FBbt:00110420	oboInOwl:hasExactSynonym	aSP12 clone	
WARN	duplicate_exact_synonym	FBbt:00110580	oboInOwl:hasExactSynonym	aSP12 clone	
WARN	duplicate_exact_synonym	FBbt:00110465	oboInOwl:hasExactSynonym	aSP11 neuron	
WARN	duplicate_exact_synonym	FBbt:00110605	oboInOwl:hasExactSynonym	aSP11 neuron	
WARN	duplicate_exact_synonym	FBbt:00110464	oboInOwl:hasExactSynonym	aSP11 clone	
WARN	duplicate_exact_synonym	FBbt:00110604	oboInOwl:hasExactSynonym	aSP11 clone	
WARN	duplicate_exact_synonym	FBbt:00110451	oboInOwl:hasExactSynonym	aSP1 neuron	
WARN	duplicate_exact_synonym	FBbt:00110597	oboInOwl:hasExactSynonym	aSP1 neuron	
WARN	duplicate_exact_synonym	FBbt:00110450	oboInOwl:hasExactSynonym	aSP1 clone	
WARN	duplicate_exact_synonym	FBbt:00110596	oboInOwl:hasExactSynonym	aSP1 clone	
WARN	duplicate_exact_synonym	FBbt:00110469	oboInOwl:hasExactSynonym	aSP-k neuron	
WARN	duplicate_exact_synonym	FBbt:00110607	oboInOwl:hasExactSynonym	aSP-k neuron	
WARN	duplicate_exact_synonym	FBbt:00110468	oboInOwl:hasExactSynonym	aSP-k clone	
WARN	duplicate_exact_synonym	FBbt:00110606	oboInOwl:hasExactSynonym	aSP-k clone	
WARN	duplicate_exact_synonym	FBbt:00110465	oboInOwl:hasExactSynonym	aSP-i neuron	
WARN	duplicate_exact_synonym	FBbt:00110605	oboInOwl:hasExactSynonym	aSP-i neuron	
WARN	duplicate_exact_synonym	FBbt:00110464	oboInOwl:hasExactSynonym	aSP-i clone	
WARN	duplicate_exact_synonym	FBbt:00110604	oboInOwl:hasExactSynonym	aSP-i clone	
WARN	duplicate_exact_synonym	FBbt:00110463	oboInOwl:hasExactSynonym	aSP-h neuron	
WARN	duplicate_exact_synonym	FBbt:00110603	oboInOwl:hasExactSynonym	aSP-h neuron	
WARN	duplicate_exact_synonym	FBbt:00110462	oboInOwl:hasExactSynonym	aSP-h clone	
WARN	duplicate_exact_synonym	FBbt:00110602	oboInOwl:hasExactSynonym	aSP-h clone	
WARN	duplicate_exact_synonym	FBbt:00110461	oboInOwl:hasExactSynonym	aSP-g neuron	
WARN	duplicate_exact_synonym	FBbt:00110601	oboInOwl:hasExactSynonym	aSP-g neuron	
WARN	duplicate_exact_synonym	FBbt:00110460	oboInOwl:hasExactSynonym	aSP-g clone	
WARN	duplicate_exact_synonym	FBbt:00110600	oboInOwl:hasExactSynonym	aSP-g clone	
WARN	duplicate_exact_synonym	FBbt:00110459	oboInOwl:hasExactSynonym	aSP-f neuron	
WARN	duplicate_exact_synonym	FBbt:00110599	oboInOwl:hasExactSynonym	aSP-f neuron	
WARN	duplicate_exact_synonym	FBbt:00110458	oboInOwl:hasExactSynonym	aSP-f clone	
WARN	duplicate_exact_synonym	FBbt:00110598	oboInOwl:hasExactSynonym	aSP-f clone	
WARN	duplicate_exact_synonym	FBbt:00110451	oboInOwl:hasExactSynonym	aSP-b neuron	
WARN	duplicate_exact_synonym	FBbt:00110597	oboInOwl:hasExactSynonym	aSP-b neuron	
WARN	duplicate_exact_synonym	FBbt:00110450	oboInOwl:hasExactSynonym	aSP-b clone	
WARN	duplicate_exact_synonym	FBbt:00110596	oboInOwl:hasExactSynonym	aSP-b clone	
WARN	duplicate_exact_synonym	FBbt:00110449	oboInOwl:hasExactSynonym	aSP-a neuron	
WARN	duplicate_exact_synonym	FBbt:00110595	oboInOwl:hasExactSynonym	aSP-a neuron	
WARN	duplicate_exact_synonym	FBbt:00110448	oboInOwl:hasExactSynonym	aSP-a clone	
WARN	duplicate_exact_synonym	FBbt:00110594	oboInOwl:hasExactSynonym	aSP-a clone	
WARN	duplicate_exact_synonym	FBbt:00006019	oboInOwl:hasExactSynonym	Ap4 neuron	
WARN	duplicate_exact_synonym	FBbt:00110872	oboInOwl:hasExactSynonym	Ap4 neuron	
WARN	duplicate_exact_synonym	FBbt:00110037	oboInOwl:hasExactSynonym	anterior large descending neuron DN	
WARN	duplicate_exact_synonym	FBbt:00110049	oboInOwl:hasExactSynonym	anterior large descending neuron DN	
WARN	duplicate_exact_synonym	FBbt:00001635	oboInOwl:hasExactSynonym	antennoglomerular tract	
WARN	duplicate_exact_synonym	FBbt:00100099	oboInOwl:hasExactSynonym	antennoglomerular tract	
WARN	duplicate_exact_synonym	FBbt:00001635	oboInOwl:hasExactSynonym	antennocerebral tract	
WARN	duplicate_exact_synonym	FBbt:00100099	oboInOwl:hasExactSynonym	antennocerebral tract	
