root_id,UMAP1,UMAP2,root_626,supervoxel_id,position,side,region,flow,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,cluster,super_cluster
720575941350444592,0.8841919169749001,5.7204922726274265,720575941350444592,75652791842522253,"104606,191379,3765",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_mesothoracic_leg_nerve,trochanter_flexor_MesoALN_posterior_soma,NA,Tr flexor MN,EFF_12,middle-hind leg
720575941352743472,-6.208298994508867,-3.1966412970899807,720575941352743472,75302323115330522,"94560, 233296, 6133",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,NA,NA,ENXXX286,NA,ENXXX286,EFF_03,abdomen-ovulation
720575941353008688,3.8392092452372286,2.2617907216668858,720575941353008688,77055493331463114,"145654,51349,1811",left,central_brain,efferent,motor,putative_primary,antenna_motor,left_antennal_nerve,CB0810,CB0810,NA,EFF_13,antenna
720575941353301552,3.4496909842814185,3.333484678518844,720575941353301552,75721648691011612,"106950,147293,3489",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_prothoracic_accessory_nerve,sternal_posterior_rotator_miller_32,NA,auto:IN21A012,EFF_13,front leg
720575941390352388,2.7118524775828097,0.7481286814332734,720575941390352388,76777042213195478,"138458, 141584, 2640",left,ventral_nerve_cord,efferent,motor,NA,neck_motor,left_dorsal_prothoracic_nerve,DProN_d,NA,auto:DNnt020,EFF_14,head-eye-antenna
720575941391252886,3.360004590543625,4.192811160337996,720575941391252886,75721785458297046,"108070,150997,813",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_prothoracic_accessory_nerve,trochanter_flexor_posterior_soma_ProAN,NA,auto:IN19A122,EFF_13,front leg
720575941391802372,-6.471179319826248,-1.559659332978653,720575941391802372,75161998010307793,"90969,244755,6167",right,ventral_nerve_cord,efferent,motor,TBD,NA,abdominal_nerve_trunk,ENXXX226,NA,ENXXX226,EFF_04,thoracic-abdominal
720575941392605590,-6.444456411806228,-3.3029116103529206,720575941392605590,75724810659049317,"107280, 241200, 6675",left,ventral_nerve_cord,efferent,visceral_circulatory,NA,NA,NA,NA,NA,auto:MNad04,EFF_03,abdomen-ovulation
720575941393379588,-7.789335562196852,-2.7442062804579015,720575941393379588,75930006076926002,"113754,64000,3077",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",NA,m_NSC_DILP,m_NSC_DILP,NA,EFF_06,NA
720575941399300387,-3.9775775208150175,-4.2481406638502355,720575941399300387,75373104310015167,"96584, 244525, 6443",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad02,NA,MNad02,EFF_02,abdomen-egg-laying
720575941399414563,3.5709325538004615,3.882616906416488,720575941399414563,76143654728785579,"118820, 141015, 2311",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_prothoracic_accessory_nerve,trochanter_flexor_ProAN,NA,auto:IN21A002,EFF_13,front leg
720575941400501795,-4.941738201585891,-1.9900842616438141,720575941400501795,75932273350062130,"114098, 133000, 1500",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,NA,NA,auto:EA00B022,EFF_04,feeding-endocrine
720575941400967459,2.3072094188059546,-2.2585819671034093,720575941400967459,76071705503967968,"117612, 92500, 2650",left,ventral_nerve_cord,efferent,ascending_visceral_circulatory,TBD,NA,NA,EAXXX079,NA,EAXXX079,NA,NA
720575941402088304,7.2859737143839585,3.4987695505738983,720575941402088304,77340473672999320,"155202, 156402, 4533",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_accessory_nerve,sternal_posterior_rotator,NA,auto:Tergopleural/Pleural promotor MN,EFF_11,front leg
720575941402302320,-7.736641718355301,-2.3452847907423253,720575941402302320,76350844823598714,"125732, 23081, 5655",left,central_brain,efferent,visceral_circulatory,DILP__prim,"diuresis,food_intake,energy_metabolism,post_mating_responses",NA,m_NSC_DH44,m_NSC_DH44,NA,EFF_06,energy homeostasis
720575941402749552,3.5066062674845435,2.7975875427842873,720575941402749552,77125793356177751,"148917, 50590, 1824",left,central_brain,efferent,motor,putative_primary,antenna_motor,AN,CB0873,CB0873,NA,EFF_13,antenna
720575941402863216,-7.452501131502273,2.0324797024846797,720575941402863216,75437011947015898,"98610, 52365, 830",right,central_brain,efferent,motor,putative_primary,proboscis_motor,right_maxillary-labial_nerve,CB0845,CB0845,NA,EFF_05,proboscis-antenna
720575941403875952,-4.082856728044631,-4.311404556977675,720575941403875952,75443473054495037,"100339, 245417, 6560",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad53,NA,MNad53,EFF_02,abdomen-egg-laying
720575941404729712,1.0673424468363504,5.840102343809678,720575941404729712,75652379458363854,"104524,179691,3451",right,ventral_nerve_cord,efferent,motor,24B.25B,leg_motor,right_mesothoracic_leg_nerve,trochanter_flexor_MesoAN,NA,Tr flexor MN,EFF_12,middle-hind leg
720575941405886511,0.07531623700511238,-1.9059985587476955,720575941405886511,75021123083214863,"87218,240023,6258",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad43,NA,MNad43,EFF_09,abdomen motor 2
720575941405981487,-7.745518995729569,-2.3771313140272374,720575941405981487,76280407293169001,"124516, 20668, 5506",left,central_brain,efferent,visceral_circulatory,DILP__prim,"diuresis,food_intake,energy_metabolism,post_mating_responses",NA,m_NSC_DH44,m_NSC_DH44,NA,EFF_06,energy homeostasis
720575941406487726,-6.709516836610915,-2.9688294837354885,720575941406487726,75864929538242016,"111386, 221333, 6316",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad54,NA,MNad54,EFF_03,abdomen-ovulation
720575941406488494,7.556043790372729,2.7803414156556854,720575941406488494,77128748495042489,"148101, 138160, 2600",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Ti flexor MN,EFF_11,front leg
720575941407469359,-6.909242941347245,-3.068357796418595,720575941407469359,75863898611519744,"111594,190647,5671",right,ventral_nerve_cord,efferent,motor,TBD,haltere_motor,right_dorsal_metathoracic_nerve,MNxm03,NA,MNxm03,EFF_03,abdomen-ovulation
720575941408338862,7.664755033048507,3.0334288170457606,720575941408338862,77058311165518002,"146046, 136315, 3089",left,ventral_nerve_cord,efferent,motor,17X,leg_motor,left_ventral_prothoracic_nerve,tergotrochanter_extensor,NA,Tergotr. MN,EFF_11,front leg
720575941408576171,-1.888374639955642,-2.7492917487501387,720575941408576171,75021054363580115,"87218, 238976, 6229",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad01,NA,MNad01,EFF_01,abdomen motor 1
720575941409035691,6.80641190865886,-0.9380272338270417,720575941409035691,76076448020392717,"118293,233973,5983",left,ventral_nerve_cord,efferent,motor,15B,leg_motor,left_metathoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_10,middle-hind leg
720575941409042603,6.983184026273606,0.3860775520921478,720575941409042603,76989317012611112,"143824, 176800, 4071",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,NA,tarsus_depressor_dipalpha_ventralU,NA,NA,EFF_10,middle-hind leg
720575941409044907,-4.275393558946731,-4.4646862456678615,720575941409044907,75443472987380673,"98832, 245669, 6294",left,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:INXXX309,EFF_02,abdomen-egg-laying
720575941409048235,-4.345915152040602,-4.420405716645645,720575941409048235,75162066595922402,"91034, 246978, 5789",right,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:MNad20,EFF_02,abdomen-egg-laying
720575941409050795,-4.216415001360061,-3.962907166230606,720575941409050795,75372966871103366,"98087, 241045, 6458",left,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:IN19A099,EFF_02,abdomen-egg-laying
720575941410034859,0.8348027930582741,4.999462275755478,720575941410034859,75161997607561420,"91906,243925,4612",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_12,middle-hind leg
720575941410682479,-7.4614609017049105,2.0177890499950184,720575941410682479,76844111952602290,"141288, 43455, 798",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_pharyngeal_nerve_or_accessory_pharyngeal_nerve,CB0701,CB0701,NA,EFF_05,proboscis-antenna
720575941411332719,-4.332747532335402,-4.412338585603166,720575941411332719,75091697986199876,"88336, 246944, 6389",right,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:MNad53,EFF_02,abdomen-egg-laying
720575941411519855,-5.107810331789137,-2.000581831681657,720575941411519855,76426641668789444,"128048, 185984, 3028",right,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B001,NA,EN00B001,EFF_04,feeding-endocrine
720575941411588719,-2.0233023299847863,-2.8815625617384186,720575941411588719,75513498134364030,"101076, 235504, 6368",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad16,NA,MNad16,EFF_01,abdomen motor 1
720575941411709073,3.5093938575114,3.8577100327134857,720575941411709073,75862454764744416,"111377, 149462, 3013",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_prothoracic_leg_nerve,trochanter_extensor_LinJ,NA,auto:IN19A015,EFF_13,front leg
720575941411838612,7.575488256009933,2.6322530200601344,720575941411838612,77058379751294583,"146176, 139020, 2755",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,ltm1-tibia MN,EFF_11,front leg
720575941411866027,-6.238169027773027,-4.219962925660538,720575941411866027,75162272888692714,"91520, 252652, 6347",left,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:MNad13,EFF_03,abdomen-ovulation
720575941460694598,-6.557835890260817,-3.1819284865736237,720575941411902100,75161516906713418,"91763, 231056, 5892",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,"diuresis,stress_tolerance,pain_threshold",NA,MNad13,NA,MNad13,EFF_03,abdomen-ovulation
720575941412001940,-7.80369312903035,-0.674633354890274,720575941412001940,76491993286650936,"129508, 35835, 564",left,central_brain,efferent,motor,putative_primary,pharynx_motor,left_pharyngeal_nerve_or_accessory_pharyngeal_nerve,CB0910,CB0910,NA,EFF_07,ingestion-digestion
720575941412439956,0.26248864987742687,-1.77076754068129,720575941412439956,75935023337254631,"112733, 214579, 5996",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad43,NA,auto:INXXX179,EFF_09,abdomen motor 2
720575941413600401,-6.809136225191238,-3.001272530305313,720575941413600401,75864723379246406,"110763,215979,6144",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,NA,NA,ENXXX128,NA,ENXXX128,EFF_03,abdomen-ovulation
720575941414478484,6.521794961484788,-0.7539857337354889,720575941414478484,76357991716576626,"125312, 237249, 5996",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,femur_reductor_dorsomedial_ribbon,NA,auto:IN21A012,EFF_10,middle-hind leg
720575941415020572,7.213183568509933,-0.529165119874405,720575941415020572,76147091575267756,"119344, 242288, 5719",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,long_tendon_muscle_ltm_B,NA,ltm2-femur MN,EFF_10,middle-hind leg
720575941415175196,0.6803424821222998,5.9229923775316005,720575941415175196,75441479518282955,"98965, 185783, 3888",right,ventral_nerve_cord,efferent,motor,TBD,leg_motor,right_mesothoracic_leg_nerve,femur_reductor_tiny,NA,Fe reductor MN,EFF_12,middle-hind leg
720575941415606556,-4.098339868990066,-4.203296036469864,720575941415606556,75021535534556459,"86258, 253793, 6863",left,ventral_nerve_cord,efferent,motor,06B,NA,NA,NA,NA,auto:IN06A064,EFF_02,abdomen-egg-laying
720575941415815708,-7.181362940279129,-2.8588036010145412,720575941415815708,76069781157202494,"117522, 34860, 1905",right,central_brain,efferent,visceral_circulatory,putative_primary,"cardiostimulation,energy_metabolism,stress_tolerance,hormone_regulation",NA,l_NSC_CRZ,l_NSC_CRZ,NA,EFF_06,energy homeostasis
720575941425056084,1.3730451331461648,5.939366965544298,720575941425056084,75582148085782243,"104216,182751,3091",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_mesothoracic_leg_nerve,tarsus_depressor_B,NA,auto:IN13A045,EFF_12,middle-hind leg
720575941426854228,-5.561362101045731,-3.296115250337052,720575941426854228,75302735432142658,"95051,244299,6131",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B013,NA,EN00B013,EFF_03,abdomen-ureter
720575941428327160,1.117606805356858,4.98705544973619,720575941428327160,75442854042408693,"98788,227105,4530",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_B,NA,ltm MN,EFF_12,middle-hind leg
720575941428654255,3.4803148970926987,3.6484027197480926,720575941428654255,76284392217255944,"124019, 140414, 2341",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_dorsal_prothoracic_nerve,tergopleural_promotor_pleural_promotor_miller_28_30,NA,auto:IN19A002,EFF_13,front leg
720575941428762249,2.8603286013926246,1.1106890132547151,720575941428762249,75015005975921008,"86140, 58772, 2097",right,central_brain,efferent,motor,putative_primary,neck_motor,right_cervical_nerve,CvN4,auto:DNg73,NA,EFF_14,head-eye-antenna
720575941428991224,-7.793929411378982,-0.5310443351148837,720575941428991224,75929043333268287,"113531, 34836, 539",right,central_brain,efferent,motor,putative_primary,pharynx_motor,right_pharyngeal_nerve_or_accessory_pharyngeal_nerve,CB0756,CB0756,NA,EFF_07,ingestion-digestion
720575941430029449,3.5329448447550513,4.3124577095628505,720575941430029449,75932617081941121,"113345, 143234, 1949",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_13,front leg
720575941430258647,-7.6170957817708285,1.8431381387532484,720575941430258647,75929799314922850,"113779, 58997, 965",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,CB0858,CB0858,NA,EFF_05,proboscis-antenna
720575941430391544,-4.929601980653886,-2.0150187919019933,720575941430391544,76140630804069045,"120016, 49774, 1525",right,central_brain,efferent,visceral_circulatory,MX0__prim,feeding_suppression,left_ventral_cervical_nerve,CB2748,CB2748,NA,EFF_04,feeding-endocrine
720575941430401199,-7.762127233949782,-0.5691283652662505,720575941430401199,75788305777825334,"109193,36020,308",right,central_brain,efferent,motor,NA,pharynx_motor,NA,NA,auto:CB0700,NA,EFF_07,ingestion-digestion
720575941430524686,-1.853635562864425,-3.0543940970777745,720575941430524686,75442991883985356,"99174, 230607, 6052",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad16,NA,MNad16,EFF_01,abdomen motor 1
720575941431019695,1.3741931186045386,5.707845120680405,720575941431019695,75793048025989445,"108745, 176770, 2693",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,accessory_tibia_flexor_B,NA,Acc. ti flexor MN,EFF_12,middle-hind leg
720575941431154647,0.8738557563151101,5.013960509550644,720575941431154647,75372897413238453,"96432, 237776, 3824",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_metathoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_12,middle-hind leg
720575941431160824,6.959680722745775,-0.7771082827924958,720575941431160824,76357648052379629,"125922,225953,5850",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,tibia_flexor,NA,auto:IN19A005,EFF_10,middle-hind leg
720575941431539849,-6.805236650911452,-2.9377563903211823,720575941431539849,75512948244239376,"101578, 217098, 5809",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad54,NA,MNad54,EFF_03,abdomen-ovulation
720575941431865592,-5.586633993593339,-3.2657073447584386,720575941431865592,75232366821711709,"93760, 243824, 6461",left,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:IN19A099,EFF_03,abdomen-ureter
720575941431976718,0.40167693951976086,5.138812451613022,720575941431976718,75231610504959476,"93285,221585,4968",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,femur_reductor,NA,NA,EFF_12,middle-hind leg
720575941432483425,-7.371273828951003,2.0991260995984797,720575941432483425,76844386897664172,"140829, 51692, 1148",left,central_brain,efferent,motor,putative_primary,proboscis_motor,left_maxillary-labial_nerve,CB0416,CB0416,NA,EFF_05,proboscis-antenna
720575941432825815,-7.492883516756178,-2.79345926736586,720575941432825815,75930006076948825,"114366,64000,3089",right,central_brain,efferent,visceral_circulatory,DILP__prim,NA,NA,m_NSC_unknown,m_NSC_unknown,NA,EFF_06,energy homeostasis
720575941432965902,1.109329865964768,5.931507258665635,720575941432965902,75652654402955907,"105774,187422,3591",right,ventral_nerve_cord,efferent,motor,TBD,leg_motor,right_mesothoracic_leg_nerve,tibia_extensor_FETi,NA,Ti extensor MN,EFF_12,middle-hind leg
720575941433374990,-7.1187928452168725,-2.8675616690992585,720575941433374990,76914344532926829,"142920, 39249, 5665",left,central_brain,efferent,visceral_circulatory,NA,NA,NA,l_NSC_unknown,l_NSC_unknown,NA,EFF_06,energy homeostasis
720575941433954446,-2.1539124979649804,-2.858076424348281,720575941433954446,75654098183503098,"105125,231109,6267",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad05,NA,MNad05,EFF_01,abdomen motor 1
720575941434301472,-8.166910482851147,-2.539934487092423,720575941434301472,76139944615805317,"120731, 29554, 5331",right,central_brain,efferent,visceral_circulatory,DILP__prim,NA,NA,m_NSC_unknown,m_NSC_unknown,NA,EFF_06,energy homeostasis
720575941434381710,1.5377105937327125,-1.666043610322403,720575941434381710,76427398321122603,"127503, 207703, 5804",left,ventral_nerve_cord,efferent,motor,16B,haltere_steering,left_first_abdominal_nerve,hiii2 MN,NA,hiii2 MN,EFF_08,flight-energy-power
720575941434753568,1.1275731788004615,5.853827624571396,720575941434753568,75652379391273339,"106274,179490,3190",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_mesothoracic_leg_nerve,tibia_flexor,NA,Ti flexor MN,EFF_12,middle-hind leg
720575941435267872,-7.9192646279012,-2.583027691590714,720575941435267872,76139876030172565,"119828, 27847, 5715",right,central_brain,efferent,visceral_circulatory,DILP__prim,"energy_metabolism,food_intake",NA,m_NSC_DILP,m_NSC_DILP,NA,EFF_06,energy homeostasis
720575941435429676,2.8820497260416724,0.8811420490861662,720575941435429676,76354760894663377,"125117, 141182, 2203",right,ventral_nerve_cord,efferent,motor,NA,neck_motor,right_dorsal_prothoracic_nerve,DProN_d,NA,auto:DNnt020,EFF_14,head-eye-antenna
720575941435729964,-6.487016512361648,-3.1769774863600007,720575941435729964,75864860818854550,"111270, 220257, 6347",left,ventral_nerve_cord,efferent,visceral_circulatory,TBD,"diuresis,stress_tolerance,pain_threshold",NA,MNad25,NA,MNad25,EFF_03,abdomen-ureter
720575941435766060,0.5296916232432107,-1.579425186860489,720575941435766060,75091354120014632,"89968, 235920, 5221",right,ventral_nerve_cord,efferent,motor,03B,NA,NA,MNad33,NA,MNad33,EFF_09,abdomen motor 2
720575941435830546,7.538708852323411,2.3215685775399932,720575941435830546,77410223539029380,"156265, 138669, 2937",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_leg_nerve,long_tendon_muscle_B,NA,NA,EFF_11,front leg
720575941435859232,7.098833249601242,-0.853283018815445,720575941435859232,76146816764636055,"120345,234937,5995",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,tarsus_depressor_B,NA,MNhl68,EFF_10,middle-hind leg
720575941435950734,-4.127815796342969,-4.366792530763076,720575941435950734,75091629132198633,"89246, 245694, 5766",right,ventral_nerve_cord,efferent,motor,NA,NA,NA,NA,NA,auto:MNad15,EFF_02,abdomen-egg-laying
720575941436003616,6.284089730771897,-0.4514170596479645,720575941436003616,76146335795083918,"119265,219272,6166",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_metathoracic_leg_nerve,sternal_posterior_rotator_dorsomedial_ribbon,NA,auto:IN21A001,EFF_10,middle-hind leg
720575941436428818,-7.537656618562821,-1.1136711547254792,720575941436428818,75366437044327658,"96350, 46442, 800",right,central_brain,efferent,motor,putative_primary,salivary_motor,right_maxillary-labial_nerve,CB0836,CB0836,NA,EFF_07,ingestion-digestion
720575941436891103,0.9586018786753396,5.9005600502610935,720575941436891103,75582148085962703,"103795,182866,3156",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,NA,tarsus_levator_D,NA,auto:IN19A007,EFF_12,middle-hind leg
720575941436910303,-6.386339022127273,-1.6726473281263583,720575941436910303,75794904458618212,"109664, 232080, 6574",left,ventral_nerve_cord,efferent,motor,TBD,NA,left_fourth_abdominal_nerve,ENXXX226,NA,ENXXX226,EFF_04,thoracic-abdominal
720575941436955103,1.53948919633281,-1.7750421473860019,720575941436955103,75231954169517242,"93776, 232240, 5261",right,ventral_nerve_cord,efferent,motor,TBD,haltere_motor,right_first_abdominal_nerve,MNad26,NA,MNad26,EFF_08,flight-energy-power
720575941436960735,1.3314527736033182,5.8952733566880955,720575941436960735,75582216738662780,"104379,186062,3033",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_mesothoracic_leg_nerve,accessory_tibia_flexor_B,NA,auto:IN13A010,EFF_12,middle-hind leg
720575941437467922,0.39762549260508795,5.112566142332628,720575941437467922,75091697583153389,"89092, 246192, 4698",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,sternotrochanter_extensor_dorsomedial_ribbon,NA,auto:Sternotrochanter MN,EFF_12,middle-hind leg
720575941437487148,-1.7137709393178246,-3.285786003816056,720575941437487148,75654166969807395,"105568,232513,6417",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B026,NA,EN00B026,EFF_01,abdomen motor 1
720575941437588268,2.757844613584397,1.3280953457475433,720575941437588268,77125930795554167,"147766,54232,1973",left,central_brain,efferent,motor,putative_primary,antenna_motor,left_antennal_nerve,CB0723,CB0723,NA,EFF_14,head-eye-antenna
720575941437614933,-2.048828019109847,-2.8791569182752834,720575941437614933,75865341921940570,"111296, 235184, 6480",left,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad16,NA,MNad16,EFF_01,abdomen motor 1
720575941438181205,0.23341493466746596,5.241172938597275,720575941438181205,74951372344553900,"84289, 259727, 4436",right,ventral_nerve_cord,efferent,motor,TBD,leg_motor,right_metathoracic_leg_nerve,sternal_anterior_rotator_ventrolateral_ribbon,NA,Sternal anterior rotator MN,EFF_12,middle-hind leg
720575941438845919,0.6129473910654761,-1.5338891456007233,720575941438845919,75232022888888695,"93632, 233728, 5218",right,ventral_nerve_cord,efferent,motor,03B,NA,NA,MNad40,NA,MNad40,EFF_09,abdomen motor 2
720575941438919724,0.0861610637034156,-1.4684542128919829,720575941438919724,76075692173141189,"118521, 212368, 6226",left,ventral_nerve_cord,efferent,motor,03B,NA,NA,MNad36,NA,MNad36,EFF_09,abdomen motor 2
720575941439209935,-6.550753427950028,-3.033832878816056,720575941439209935,75583248269090155,"102770, 215714, 5878",right,ventral_nerve_cord,efferent,motor,TBD,NA,NA,MNad54,NA,MNad54,EFF_03,abdomen-ovulation
720575941439301183,-6.3580573334370865,-4.102683872926161,720575941439301183,75161860437638209,"91480, 240631, 5832",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,"diuresis,stress_tolerance,pain_threshold",NA,MNad13,NA,MNad13,EFF_03,abdomen-ovulation
720575941439445823,-5.163527323213699,-3.9732144782423253,720575941439445823,75302735498594711,"95542,245184,6148",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B019,NA,EN00B019,EFF_02,abdomen-ureter
720575941439741119,2.7301661238993384,0.6676384499192961,720575941439741119,76354829680874586,"125433, 141716, 2326",right,ventral_nerve_cord,efferent,motor,16B,neck_motor,right_dorsal_prothoracic_nerve,DProN_d,NA,MNnm10,EFF_14,head-eye-antenna
720575941439876319,-6.1745417847310335,-2.76969799493544,720575941439876319,75021054296616601,"87218, 238987, 6123",right,ventral_nerve_cord,efferent,visceral_circulatory,TBD,"diuresis,stress_tolerance,pain_threshold",NA,MNad18,NA,MNad18,EFF_03,abdomen-ovulation
720575941442381738,6.3873497710551,0.27171507383592225,720575941442381738,76918948134412358,"142768,177344,3565",left,ventral_nerve_cord,efferent,motor,TBD,leg_motor,left_mesothoracic_leg_nerve,sternotrochanter_extensor_MesoLN_dorsal_3,NA,Sternotrochanter MN,EFF_10,middle-hind leg
720575941442683050,-7.610840155092362,-1.35402473901503,720575941442683050,75366368324928518,"96350, 44423, 815",right,central_brain,efferent,visceral_circulatory,putative_primary,NA,NA,DNg28,DNg28,NA,EFF_07,ingestion-digestion
720575941443907754,6.681721852811692,0.4172324230790863,720575941443907754,76989523707672202,"144240,184288,5959",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_mesothoracic_leg_nerve,trochanter_extensor_LinJ,NA,auto:Tr extensor MN,EFF_10,middle-hind leg
720575941445271722,-8.055622889009602,-2.6884306380628815,720575941445271722,75859568613397634,"111158, 61836, 3108",right,central_brain,efferent,visceral_circulatory,NA,NA,NA,l_NSC_unknown,l_NSC_unknown,NA,EFF_06,energy homeostasis
720575941445316266,2.053708241971848,-1.9941123435377353,720575941445316266,76355792425109231,"125425,170665,5054",left,ventral_nerve_cord,efferent,visceral_circulatory,00B,NA,NA,EN00B011,NA,EN00B011,EFF_08,flight-energy-power
720575941445324564,0.8616344199503638,4.9734412720323355,720575941445324564,75231885382994627,"94181,230925,5016",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,accessory_trochanter_flexor_MetaLN,NA,auto:Acc. ti flexor MN,EFF_12,middle-hind leg
720575941447103669,1.2803601489390113,5.137267737639023,720575941447103669,75302254059837762,"96180,231330,4670",right,ventral_nerve_cord,efferent,motor,NA,leg_motor,right_metathoracic_leg_nerve,long_tendon_muscle_B_femur,NA,ltm2-femur MN,EFF_12,middle-hind leg
720575941447389277,7.776641057523608,3.0082750609040985,720575941447389277,77199117306768041,"150899, 137225, 3017",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,left_prothoracic_accessory_nerve,trochanter_flexor_ProAN,NA,auto:IN21A015,EFF_11,front leg
720575941447844430,7.224296735319016,0.27395811582810975,720575941447844430,77059960836185342,"146417,185231,4830",left,ventral_nerve_cord,efferent,motor,NA,leg_motor,NA,accessory_tibia_flexor_B,NA,auto:MNml81,EFF_10,middle-hind leg
720575941447846990,3.3417317138041236,4.058358817350936,720575941447846990,75932617015097338,"114090, 142152, 1786",right,ventral_nerve_cord,efferent,motor,15B,leg_motor,right_prothoracic_leg_nerve,accessory_tibia_flexor_A,NA,Acc. ti flexor MN,EFF_13,front leg
720575941448798133,3.5847832427347885,3.522074489843918,720575941448798133,76002917173775590,"116049, 141303, 2264",right,ventral_nerve_cord,efferent,motor,TBD,leg_motor,right_prothoracic_leg_nerve,femur_reductor,NA,Fe reductor MN,EFF_13,front leg
720575941448945757,2.754089997800705,0.7197450688005218,720575941448945757,76776973493561173,"137581,140540,2587",left,ventral_nerve_cord,efferent,motor,NA,neck_motor,left_dorsal_prothoracic_nerve,DProN_v,NA,auto:DNg10,EFF_14,head-eye-antenna
720575941448982862,2.7404150233591773,1.3828913262010345,720575941448982862,75226180927936201,"93894, 59498, 2107",right,central_brain,efferent,motor,putative_primary,antenna_motor,AN,CB0723,CB0723,NA,EFF_14,head-eye-antenna
