Level	Rule Name	Subject	Property	Value
WARN	duplicate_exact_synonym	adult fruitless pMP-e (female) neuron	has_exact_synonym	pMP-e neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-e (male) neuron	has_exact_synonym	pMP-e neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-e (female) lineage clone	has_exact_synonym	pMP-e clone
WARN	duplicate_exact_synonym	adult fruitless pMP-e (male) lineage clone	has_exact_synonym	pMP-e clone
WARN	duplicate_exact_synonym	adult fruitless pMP-d lineage clone	has_exact_synonym	pMP-d clone
WARN	duplicate_exact_synonym	adult fruitless pMP-d neuron	has_exact_synonym	pMP-d clone
WARN	duplicate_exact_synonym	adult fruitless pMP-c (female) neuron	has_exact_synonym	pMP-c neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-c (male) neuron	has_exact_synonym	pMP-c neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-c (female) lineage clone	has_exact_synonym	pMP-c clone
WARN	duplicate_exact_synonym	adult fruitless pMP-c (male) lineage clone	has_exact_synonym	pMP-c clone
WARN	duplicate_exact_synonym	adult fruitless pMP-b (female) neuron	has_exact_synonym	pMP-b neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-b (male) neuron	has_exact_synonym	pMP-b neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-b (female) lineage clone	has_exact_synonym	pMP-b clone
WARN	duplicate_exact_synonym	adult fruitless pMP-b (male) lineage clone	has_exact_synonym	pMP-b clone
WARN	duplicate_exact_synonym	adult fruitless pMP-a (female) neuron	has_exact_synonym	pMP-a neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-a (male) neuron	has_exact_synonym	pMP-a neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-a (female) lineage clone	has_exact_synonym	pMP-a clone
WARN	duplicate_exact_synonym	adult fruitless pMP-a (male) lineage clone	has_exact_synonym	pMP-a clone
WARN	duplicate_exact_synonym	posterior endoderm	has_exact_synonym	PMG
WARN	duplicate_exact_synonym	posterior midline glial cell	has_exact_synonym	PMG
WARN	duplicate_exact_synonym	adult posterior lateral fascicle	has_exact_synonym	PLF
WARN	duplicate_exact_synonym	posterior lateral fascicle	has_exact_synonym	PLF
WARN	duplicate_exact_synonym	pars lateralis	has_exact_synonym	PL
WARN	duplicate_exact_synonym	adult pars lateralis	has_exact_synonym	PL
WARN	duplicate_exact_synonym	A1-7 segment border muscle	has_exact_synonym	PITM
WARN	duplicate_exact_synonym	abdominal temporary eclosion muscle SBM	has_exact_synonym	PITM
WARN	duplicate_exact_synonym	adult fruitless pIP-h (female) neuron	has_exact_synonym	pIP9 neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-h (male) neuron	has_exact_synonym	pIP9 neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-h (female) lineage clone	has_exact_synonym	pIP9 clone
WARN	duplicate_exact_synonym	adult fruitless pIP-h (male) lineage clone	has_exact_synonym	pIP9 clone
WARN	duplicate_exact_synonym	adult fruitless aIP-g (female) lineage clone	has_exact_synonym	pIP6 clone
WARN	duplicate_exact_synonym	adult fruitless aIP-g (male) lineage clone	has_exact_synonym	pIP6 clone
WARN	duplicate_exact_synonym	adult fruitless pIP-a (female) neuron	has_exact_synonym	pIP1 neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-a (male) neuron	has_exact_synonym	pIP1 neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-a (female) lineage clone	has_exact_synonym	pIP1 clone
WARN	duplicate_exact_synonym	adult fruitless pIP-a (male) lineage clone	has_exact_synonym	pIP1 clone
WARN	duplicate_exact_synonym	adult fruitless pIP-h (female) neuron	has_exact_synonym	pIP-h neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-h (male) neuron	has_exact_synonym	pIP-h neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-h (female) lineage clone	has_exact_synonym	pIP-h clone
WARN	duplicate_exact_synonym	adult fruitless pIP-h (male) lineage clone	has_exact_synonym	pIP-h clone
WARN	duplicate_exact_synonym	adult fruitless pIP-e (female) neuron	has_exact_synonym	pIP-e neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-e (male) neuron	has_exact_synonym	pIP-e neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-e (female) lineage clone	has_exact_synonym	pIP-e clone
WARN	duplicate_exact_synonym	adult fruitless pIP-e (male) lineage clone	has_exact_synonym	pIP-e clone
WARN	duplicate_exact_synonym	adult fruitless pIP-a (female) neuron	has_exact_synonym	pIP-a neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-a (male) neuron	has_exact_synonym	pIP-a neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-a (female) lineage clone	has_exact_synonym	pIP-a clone
WARN	duplicate_exact_synonym	adult fruitless pIP-a (male) lineage clone	has_exact_synonym	pIP-a clone
WARN	duplicate_exact_synonym	adult pars intercerebralis	has_exact_synonym	PI
WARN	duplicate_exact_synonym	pars intercerebralis	has_exact_synonym	PI
WARN	duplicate_exact_synonym	embryonic/larval peritrophic membrane	has_exact_synonym	peritrophic matrix
WARN	duplicate_exact_synonym	peritrophic membrane	has_exact_synonym	peritrophic matrix
WARN	duplicate_exact_synonym	adult brain cell body rind	has_exact_synonym	perikaryal rind
WARN	duplicate_exact_synonym	cell body rind of the central nervous system	has_exact_synonym	perikaryal rind
WARN	duplicate_exact_synonym	A1-7 ventral longitudinal muscle 1	has_exact_synonym	PELM
WARN	duplicate_exact_synonym	abdominal temporary eclosion muscle VL	has_exact_synonym	PELM
WARN	duplicate_exact_synonym	mushroom body pedunculus	has_exact_synonym	PED
WARN	duplicate_exact_synonym	pedunculus of adult mushroom body	has_exact_synonym	PED
WARN	duplicate_exact_synonym	enterocyte of posterior adult midgut epithelium	has_exact_synonym	pEC
WARN	duplicate_exact_synonym	posterior escort cell	has_exact_synonym	pEC
WARN	duplicate_exact_synonym	Pdf neuron close to calyx	has_exact_synonym	PDFCa
WARN	duplicate_exact_synonym	larval Pdf neuron close to calyx	has_exact_synonym	PDFCa
WARN	duplicate_exact_synonym	Pcd12 neuroblast	has_exact_synonym	Pc2 neuroblast
WARN	duplicate_exact_synonym	Pcd16 neuroblast	has_exact_synonym	Pc2 neuroblast
WARN	duplicate_exact_synonym	Pcd17 neuroblast	has_exact_synonym	Pc2 neuroblast
WARN	duplicate_exact_synonym	Pcd19 neuroblast	has_exact_synonym	Pc2 neuroblast
WARN	duplicate_exact_synonym	Malpighian tubule Type I cell	has_exact_synonym	PC
WARN	duplicate_exact_synonym	peripheral cell	has_exact_synonym	PC
WARN	duplicate_exact_synonym	PB slice 7-FB layers 3 and 6-ventral gall ipsilateral neuron	has_exact_synonym	PBL7-FBL4b,d>IDFPL-DSB
WARN	duplicate_exact_synonym	PB slice 8-FB layers 3 and 6-ventral gall neuron	has_exact_synonym	PBL7-FBL4b,d>IDFPL-DSB
WARN	duplicate_exact_synonym	pharyngeal branch	has_exact_synonym	PB
WARN	duplicate_exact_synonym	protocerebral bridge	has_exact_synonym	PB
WARN	duplicate_exact_synonym	protocerebral bridge	has_exact_synonym	pb
WARN	duplicate_exact_synonym	maxillary palp sensillum basiconicum	has_exact_synonym	pb
WARN	duplicate_exact_synonym	lateral gonocoxite	has_exact_synonym	paramere
WARN	duplicate_exact_synonym	pregonite	has_exact_synonym	paramere
WARN	duplicate_exact_synonym	basalar muscle 51	has_exact_synonym	pa3
WARN	duplicate_exact_synonym	muscle of first axillary 53	has_exact_synonym	pa3
WARN	duplicate_exact_synonym	prothoracic dorsal sensillum campaniformium dc1	has_exact_synonym	p5
WARN	duplicate_exact_synonym	abdominal ventral sensillum campaniformium vc4a	has_exact_synonym	p5
WARN	duplicate_exact_synonym	prothoracic lateral sensillum campaniformium lc2	has_exact_synonym	p4
WARN	duplicate_exact_synonym	metathoracic lateral sensillum campaniformium lc2	has_exact_synonym	p4
WARN	duplicate_exact_synonym	abdominal ventral sensillum campaniformium vc4b	has_exact_synonym	p4
WARN	duplicate_exact_synonym	prothoracic lateral sensillum campaniformium lc1	has_exact_synonym	p3
WARN	duplicate_exact_synonym	metathoracic lateral sensillum campaniformium lc1	has_exact_synonym	p3
WARN	duplicate_exact_synonym	abdominal ventral sensillum campaniformium vc3	has_exact_synonym	p3
WARN	duplicate_exact_synonym	adult fruitless pMP-f (female) neuron	has_exact_synonym	P2e neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-f (male) neuron	has_exact_synonym	P2e neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-f (female) lineage clone	has_exact_synonym	P2e clone
WARN	duplicate_exact_synonym	adult fruitless pMP-f (male) lineage clone	has_exact_synonym	P2e clone
WARN	duplicate_exact_synonym	adult fruitless pIP-a (female) neuron	has_exact_synonym	P2b neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-a (male) neuron	has_exact_synonym	P2b neuron
WARN	duplicate_exact_synonym	adult fruitless pIP-a (female) lineage clone	has_exact_synonym	P2b clone
WARN	duplicate_exact_synonym	adult fruitless pIP-a (male) lineage clone	has_exact_synonym	P2b clone
WARN	duplicate_exact_synonym	prothoracic ventral sensillum campaniformium vc2	has_exact_synonym	p2
WARN	duplicate_exact_synonym	mesothoracic ventral sensillum campaniformium vc2	has_exact_synonym	p2
WARN	duplicate_exact_synonym	metathoracic ventral sensillum campaniformium vc2	has_exact_synonym	p2
WARN	duplicate_exact_synonym	abdominal ventral sensillum campaniformium vc2	has_exact_synonym	p2
WARN	duplicate_exact_synonym	adult fruitless pMP-e (female) neuron	has_exact_synonym	P1 neuron
WARN	duplicate_exact_synonym	adult fruitless pMP-e (male) neuron	has_exact_synonym	P1 neuron
WARN	duplicate_exact_synonym	prothoracic ventral sensillum campaniformium vc1	has_exact_synonym	p1
WARN	duplicate_exact_synonym	mesothoracic ventral sensillum campaniformium vc1	has_exact_synonym	p1
WARN	duplicate_exact_synonym	metathoracic ventral sensillum campaniformium vc1	has_exact_synonym	p1
WARN	duplicate_exact_synonym	abdominal ventral sensillum campaniformium vc1	has_exact_synonym	p1
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Ir64a	has_exact_synonym	ORN sacIII
WARN	duplicate_exact_synonym	adult thermosensory neuron Ir21a VP1l	has_exact_synonym	ORN sacIII
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or2a	has_exact_synonym	ORN at3A
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or19	has_exact_synonym	ORN at3A
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or23a	has_exact_synonym	ORN at2B
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or83c	has_exact_synonym	ORN at2B
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or23a	has_exact_synonym	ORN at2A
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or83c	has_exact_synonym	ORN at2A
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or2a	has_exact_synonym	ORN ai2
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or43a	has_exact_synonym	ORN ai2
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or67a	has_exact_synonym	ORN ab10A
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or49a/85f	has_exact_synonym	ORN ab10A
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or82a	has_exact_synonym	ORN (Or82a)
WARN	duplicate_exact_synonym	larval olfactory receptor neuron Or82a	has_exact_synonym	ORN (Or82a)
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or67b	has_exact_synonym	ORN (Or67b)
WARN	duplicate_exact_synonym	larval olfactory receptor neuron Or67b	has_exact_synonym	ORN (Or67b)
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or42b	has_exact_synonym	ORN (Or42b)
WARN	duplicate_exact_synonym	larval olfactory receptor neuron Or42b	has_exact_synonym	ORN (Or42b)
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or42a	has_exact_synonym	ORN (Or42a)
WARN	duplicate_exact_synonym	larval olfactory receptor neuron Or42a	has_exact_synonym	ORN (Or42a)
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or35a	has_exact_synonym	ORN (Or35a)
WARN	duplicate_exact_synonym	larval olfactory receptor neuron Or35a	has_exact_synonym	ORN (Or35a)
WARN	duplicate_exact_synonym	adult olfactory receptor neuron Or13a	has_exact_synonym	ORN (Or13a)
WARN	duplicate_exact_synonym	larval olfactory receptor neuron Or13a	has_exact_synonym	ORN (Or13a)
WARN	duplicate_exact_synonym	hypandrium	has_exact_synonym	novasternum
WARN	duplicate_exact_synonym	gonocoxite	has_exact_synonym	novasternum
WARN	duplicate_exact_synonym	larval nervus corporis cardiaci II	has_exact_synonym	NccII
WARN	duplicate_exact_synonym	nervus corporis cardiaci II	has_exact_synonym	NccII
WARN	duplicate_exact_synonym	nervus corporis cardiaci I	has_exact_synonym	NccI
WARN	duplicate_exact_synonym	larval nervus corporis cardiaci I	has_exact_synonym	NccI
WARN	duplicate_exact_synonym	adult maxillary nerve	has_exact_synonym	MxN
WARN	duplicate_exact_synonym	maxillary nerve	has_exact_synonym	MxN
WARN	duplicate_exact_synonym	mushroom body spur	has_exact_synonym	mushroom body heel
WARN	duplicate_exact_synonym	spur of adult mushroom body	has_exact_synonym	mushroom body heel
WARN	duplicate_exact_synonym	LT1 motor neuron	has_exact_synonym	MSI1,2
WARN	duplicate_exact_synonym	A1-7 LT1 motor neuron	has_exact_synonym	MSI1,2
WARN	duplicate_exact_synonym	LT2 motor neuron	has_exact_synonym	MSI1,2
WARN	duplicate_exact_synonym	A1-7 LT2 motor neuron	has_exact_synonym	MSI1,2
WARN	duplicate_exact_synonym	VUM precursor	has_exact_synonym	MP4 cell
WARN	duplicate_exact_synonym	anterior VUM precursor	has_exact_synonym	MP4 cell
WARN	duplicate_exact_synonym	RP5 motor neuron	has_exact_synonym	MNSNb/d-Is
WARN	duplicate_exact_synonym	A1-7 ventral motor neuron	has_exact_synonym	MNSNb/d-Is
WARN	duplicate_exact_synonym	A1-7 ventral VUM motor neuron	has_exact_synonym	MNSNb/d-II
WARN	duplicate_exact_synonym	ventral VUM motor neuron	has_exact_synonym	MNSNb/d-II
WARN	duplicate_exact_synonym	A1-7 lateral VUM motor neuron	has_exact_synonym	MNSNa-II
WARN	duplicate_exact_synonym	lateral VUM motor neuron	has_exact_synonym	MNSNa-II
WARN	duplicate_exact_synonym	A1-7 dorsal VUM motor neuron	has_exact_synonym	MNISN-II
WARN	duplicate_exact_synonym	dorsal VUM motor neuron	has_exact_synonym	MNISN-II
WARN	duplicate_exact_synonym	A1-7 DO1 motor neuron	has_exact_synonym	MN9-Ib
WARN	duplicate_exact_synonym	DO1 motor neuron	has_exact_synonym	MN9-Ib
WARN	duplicate_exact_synonym	SBM motor neuron	has_exact_synonym	MN8-Ib
WARN	duplicate_exact_synonym	A1-7 SBM motor neuron	has_exact_synonym	MN8-Ib
WARN	duplicate_exact_synonym	LO1 motor neuron	has_exact_synonym	MN5-Ib
WARN	duplicate_exact_synonym	A1-7 LO1 motor neuron	has_exact_synonym	MN5-Ib
WARN	duplicate_exact_synonym	LL1 motor neuron	has_exact_synonym	MN4-Ib
WARN	duplicate_exact_synonym	A1-7 LL1 motor neuron	has_exact_synonym	MN4-Ib
WARN	duplicate_exact_synonym	DA3 motor neuron	has_exact_synonym	MN3-Ib
WARN	duplicate_exact_synonym	A1-7 DA3 motor neuron	has_exact_synonym	MN3-Ib
WARN	duplicate_exact_synonym	LT3 motor neuron	has_exact_synonym	MN23/24-Ib
WARN	duplicate_exact_synonym	A1-7 LT3 motor neuron	has_exact_synonym	MN23/24-Ib
WARN	duplicate_exact_synonym	LT4 motor neuron	has_exact_synonym	MN23/24-Ib
WARN	duplicate_exact_synonym	A1-7 LT4 motor neuron	has_exact_synonym	MN23/24-Ib
WARN	duplicate_exact_synonym	LT2 motor neuron	has_exact_synonym	MN22/23-Ib
WARN	duplicate_exact_synonym	A1-7 LT2 motor neuron	has_exact_synonym	MN22/23-Ib
WARN	duplicate_exact_synonym	LT3 motor neuron	has_exact_synonym	MN22/23-Ib
WARN	duplicate_exact_synonym	A1-7 LT3 motor neuron	has_exact_synonym	MN22/23-Ib
WARN	duplicate_exact_synonym	LT1 motor neuron	has_exact_synonym	MN21/22-Ib
WARN	duplicate_exact_synonym	A1-7 LT1 motor neuron	has_exact_synonym	MN21/22-Ib
WARN	duplicate_exact_synonym	LT2 motor neuron	has_exact_synonym	MN21/22-Ib
WARN	duplicate_exact_synonym	A1-7 LT2 motor neuron	has_exact_synonym	MN21/22-Ib
WARN	duplicate_exact_synonym	V motor neuron	has_exact_synonym	MN12-III
WARN	duplicate_exact_synonym	A1-7 V motor neuron	has_exact_synonym	MN12-III
WARN	duplicate_exact_synonym	DO3 motor neuron	has_exact_synonym	MN11-Ib
WARN	duplicate_exact_synonym	A1-7 DO3 motor neuron	has_exact_synonym	MN11-Ib
WARN	duplicate_exact_synonym	cibarial pump muscle 11 motor neuron	has_exact_synonym	MN11
WARN	duplicate_exact_synonym	cibarial pump muscle 12 motor neuron	has_exact_synonym	MN11
WARN	duplicate_exact_synonym	DO2 motor neuron	has_exact_synonym	MN10-Ib
WARN	duplicate_exact_synonym	A1-7 DO2 motor neuron	has_exact_synonym	MN10-Ib
WARN	duplicate_exact_synonym	aCC neuron	has_exact_synonym	MN1-Ib
WARN	duplicate_exact_synonym	A1-7 DA1 motor neuron	has_exact_synonym	MN1-Ib
WARN	duplicate_exact_synonym	VA1 motor neuron	has_exact_synonym	MN-VA1
WARN	duplicate_exact_synonym	A1-7 VA1 motor neuron	has_exact_synonym	MN-VA1
WARN	duplicate_exact_synonym	V motor neuron	has_exact_synonym	MN-V
WARN	duplicate_exact_synonym	A1-7 V motor neuron	has_exact_synonym	MN-V
WARN	duplicate_exact_synonym	SBM motor neuron	has_exact_synonym	MN-SBM
WARN	duplicate_exact_synonym	A1-7 SBM motor neuron	has_exact_synonym	MN-SBM
WARN	duplicate_exact_synonym	LT4 motor neuron	has_exact_synonym	MN-LT4
WARN	duplicate_exact_synonym	A1-7 LT4 motor neuron	has_exact_synonym	MN-LT4
WARN	duplicate_exact_synonym	LT3 motor neuron	has_exact_synonym	MN-LT3
WARN	duplicate_exact_synonym	A1-7 LT3 motor neuron	has_exact_synonym	MN-LT3
WARN	duplicate_exact_synonym	LT2 motor neuron	has_exact_synonym	MN-LT2
WARN	duplicate_exact_synonym	A1-7 LT2 motor neuron	has_exact_synonym	MN-LT2
WARN	duplicate_exact_synonym	LT1 motor neuron	has_exact_synonym	MN-LT1
WARN	duplicate_exact_synonym	A1-7 LT1 motor neuron	has_exact_synonym	MN-LT1
WARN	duplicate_exact_synonym	LO1 motor neuron	has_exact_synonym	MN-LO1
WARN	duplicate_exact_synonym	A1-7 LO1 motor neuron	has_exact_synonym	MN-LO1
WARN	duplicate_exact_synonym	LL1 motor neuron	has_exact_synonym	MN-LL1 neuron
WARN	duplicate_exact_synonym	A1-7 LL1 motor neuron	has_exact_synonym	MN-LL1 neuron
WARN	duplicate_exact_synonym	DO3 motor neuron	has_exact_synonym	MN-DO3
WARN	duplicate_exact_synonym	A1-7 DO3 motor neuron	has_exact_synonym	MN-DO3
WARN	duplicate_exact_synonym	DO2 motor neuron	has_exact_synonym	MN-DO2 neuron
WARN	duplicate_exact_synonym	A1-7 DO2 motor neuron	has_exact_synonym	MN-DO2 neuron
WARN	duplicate_exact_synonym	A1-7 DO1 motor neuron	has_exact_synonym	MN-DO1 neuron
WARN	duplicate_exact_synonym	DO1 motor neuron	has_exact_synonym	MN-DO1 neuron
WARN	duplicate_exact_synonym	DA3 motor neuron	has_exact_synonym	MN-DA3 neuron
WARN	duplicate_exact_synonym	A1-7 DA3 motor neuron	has_exact_synonym	MN-DA3 neuron
WARN	duplicate_exact_synonym	metathoracic lateral transverse muscle 1	has_exact_synonym	metathoracic pleural external transverse muscle
WARN	duplicate_exact_synonym	metathoracic lateral transverse muscle 2	has_exact_synonym	metathoracic pleural external transverse muscle
WARN	duplicate_exact_synonym	metathoracic lateral transverse muscle 3	has_exact_synonym	metathoracic pleural external transverse muscle
WARN	duplicate_exact_synonym	metathoracic lateral transverse muscle 4	has_exact_synonym	metathoracic pleural external transverse muscle
WARN	duplicate_exact_synonym	metathoracic laterotergite	has_exact_synonym	metapleurum
WARN	duplicate_exact_synonym	metathoracic pleurum	has_exact_synonym	metapleurum
WARN	duplicate_exact_synonym	medial equatorial fascicle	has_exact_synonym	MEF
WARN	duplicate_exact_synonym	larval medial equatorial fascicle	has_exact_synonym	MEF
WARN	duplicate_exact_synonym	adult medial equatorial fascicle	has_exact_synonym	MEF
WARN	duplicate_exact_synonym	medial equatorial fascicle	has_exact_synonym	median equatorial fascicle
WARN	duplicate_exact_synonym	larval medial equatorial fascicle	has_exact_synonym	median equatorial fascicle
WARN	duplicate_exact_synonym	adult medial equatorial fascicle	has_exact_synonym	median equatorial fascicle
WARN	duplicate_exact_synonym	longitudinal ventral medial fascicle	has_exact_synonym	medial loV
WARN	duplicate_exact_synonym	adult longitudinal ventral medial fascicle	has_exact_synonym	medial loV
WARN	duplicate_exact_synonym	larval mooncrawler descending neuron a	has_exact_synonym	MDNa
WARN	duplicate_exact_synonym	larval mooncrawler descending neuron b	has_exact_synonym	MDNa
WARN	duplicate_exact_synonym	mushroom body intrinsic neuron	has_exact_synonym	MBIN
WARN	duplicate_exact_synonym	mushroom body input neuron	has_exact_synonym	MBIN
WARN	duplicate_exact_synonym	adult median bundle	has_exact_synonym	MBDL
WARN	duplicate_exact_synonym	median bundle	has_exact_synonym	MBDL
WARN	duplicate_exact_synonym	mushroom body output neuron 14	has_exact_synonym	MB-V3
WARN	duplicate_exact_synonym	V3 segment of the vertical lobe	has_exact_synonym	MB-V3
WARN	duplicate_exact_synonym	mushroom body vertical lobe arborizing neuron 2	has_exact_synonym	MB-V2
WARN	duplicate_exact_synonym	V2 segment of the vertical lobe	has_exact_synonym	MB-V2
WARN	duplicate_exact_synonym	mushroom body vertical lobe arborizing neuron 1	has_exact_synonym	MB-V1
WARN	duplicate_exact_synonym	V1 segment of the vertical lobe	has_exact_synonym	MB-V1
WARN	duplicate_exact_synonym	dopaminergic PAM neuron 12	has_exact_synonym	MB-M2
WARN	duplicate_exact_synonym	M2 segment of the larval medial lobe	has_exact_synonym	MB-M2
WARN	duplicate_exact_synonym	mushroom body medial lobe arborizing neuron 1	has_exact_synonym	MB-M1
WARN	duplicate_exact_synonym	M1 segment of the larval medial lobe	has_exact_synonym	MB-M1
WARN	duplicate_exact_synonym	adult mushroom body	has_exact_synonym	MB
WARN	duplicate_exact_synonym	mushroom body	has_exact_synonym	MB
WARN	duplicate_exact_synonym	embryonic maxillary segment	has_exact_synonym	maxillary lobe
WARN	duplicate_exact_synonym	lacinia	has_exact_synonym	maxillary lobe
WARN	duplicate_exact_synonym	adult fruitless aDT-b (female) lineage clone	has_exact_synonym	mAL clone
WARN	duplicate_exact_synonym	adult fruitless aDT-b (male) lineage clone	has_exact_synonym	mAL clone
WARN	duplicate_exact_synonym	lamina anlage	has_exact_synonym	lpo
WARN	duplicate_exact_synonym	lateropharyngeal organ	has_exact_synonym	lpo
WARN	duplicate_exact_synonym	prothoracic lateral sensillum campaniformium lc2	has_exact_synonym	lp2
WARN	duplicate_exact_synonym	metathoracic lateral sensillum campaniformium lc2	has_exact_synonym	lp2
WARN	duplicate_exact_synonym	prothoracic lateral sensillum campaniformium lc1	has_exact_synonym	lp1
WARN	duplicate_exact_synonym	metathoracic lateral sensillum campaniformium lc1	has_exact_synonym	lp1
WARN	duplicate_exact_synonym	longitudinal ventral medial fascicle	has_exact_synonym	loVM
WARN	duplicate_exact_synonym	adult longitudinal ventral medial fascicle	has_exact_synonym	loVM
WARN	duplicate_exact_synonym	longitudinal ventral lateral fascicle	has_exact_synonym	loVL
WARN	duplicate_exact_synonym	adult longitudinal ventral lateral fascicle	has_exact_synonym	loVL
WARN	duplicate_exact_synonym	adult labial nerve	has_exact_synonym	LN
WARN	duplicate_exact_synonym	adult leg nerve	has_exact_synonym	LN
WARN	duplicate_exact_synonym	mesothoracic lateral Kolbchen lbd	has_exact_synonym	lk
WARN	duplicate_exact_synonym	metathoracic lateral Kolbchen lbd	has_exact_synonym	lk
WARN	duplicate_exact_synonym	lateral H branch	has_exact_synonym	LH
WARN	duplicate_exact_synonym	adult lateral horn	has_exact_synonym	LH
WARN	duplicate_exact_synonym	lateral G branch	has_exact_synonym	LG
WARN	duplicate_exact_synonym	lateral process	has_exact_synonym	LG
WARN	duplicate_exact_synonym	longitudinal glial cell	has_exact_synonym	LG
WARN	duplicate_exact_synonym	adult midgut region R3c	has_exact_synonym	LFC
WARN	duplicate_exact_synonym	midgut large flat cell	has_exact_synonym	LFC
WARN	duplicate_exact_synonym	lateral E branch	has_exact_synonym	LE
WARN	duplicate_exact_synonym	lateral ellipsoid fascicle	has_exact_synonym	LE
WARN	duplicate_exact_synonym	abdominal intersegmental bidendritic neuron isbp	has_exact_synonym	ldb
WARN	duplicate_exact_synonym	mesothoracic lateral Kolbchen lbd	has_exact_synonym	ldb
WARN	duplicate_exact_synonym	larval lateral multidendritic neuron ldaA	has_exact_synonym	lda
WARN	duplicate_exact_synonym	abdominal lateral multidendritic neuron ldaA	has_exact_synonym	lda
WARN	duplicate_exact_synonym	dch3/1 neuron	has_exact_synonym	lch3/1
WARN	duplicate_exact_synonym	abdominal 8 dch3/1 neuron	has_exact_synonym	lch3/1
WARN	duplicate_exact_synonym	abdominal 9 dch3/1 neuron	has_exact_synonym	lch3/1
WARN	duplicate_exact_synonym	abdominal lateral monoscolopidial chordotonal organ lch1	has_exact_synonym	lch1x
WARN	duplicate_exact_synonym	abdominal lch1 neuron	has_exact_synonym	lch1x
WARN	duplicate_exact_synonym	adult fruitless aIP-e (female) neuron	has_exact_synonym	LC2 neuron
WARN	duplicate_exact_synonym	adult fruitless aIP-e (male) neuron	has_exact_synonym	LC2 neuron
WARN	duplicate_exact_synonym	adult fruitless aSP-k (female) neuron	has_exact_synonym	LC1 neuron
WARN	duplicate_exact_synonym	adult fruitless aSP-k (male) neuron	has_exact_synonym	LC1 neuron
WARN	duplicate_exact_synonym	lateral cephalic branch	has_exact_synonym	LC
WARN	duplicate_exact_synonym	lobula columnar neuron	has_exact_synonym	LC
WARN	duplicate_exact_synonym	lateral core of antennal mechanosensory and motor center	has_exact_synonym	LC
WARN	duplicate_exact_synonym	embryonic/larval labral nerve	has_exact_synonym	LbrN
WARN	duplicate_exact_synonym	labral nerve	has_exact_synonym	LbrN
WARN	duplicate_exact_synonym	adult labral nerve	has_exact_synonym	LbrN
WARN	duplicate_exact_synonym	embryonic/larval labial nerve	has_exact_synonym	LbN
WARN	duplicate_exact_synonym	adult labial nerve	has_exact_synonym	LbN
WARN	duplicate_exact_synonym	labial nerve	has_exact_synonym	LbN
WARN	duplicate_exact_synonym	A1-7 lateral VUM motor neuron	has_exact_synonym	lateral MN-VUM
WARN	duplicate_exact_synonym	lateral VUM motor neuron	has_exact_synonym	lateral MN-VUM
WARN	duplicate_exact_synonym	longitudinal ventral lateral fascicle	has_exact_synonym	lateral loV
WARN	duplicate_exact_synonym	adult longitudinal ventral lateral fascicle	has_exact_synonym	lateral loV
WARN	duplicate_exact_synonym	embryonic/larval lateral trunk	has_exact_synonym	lateral longitudinal trunk
WARN	duplicate_exact_synonym	pupal transverse connective	has_exact_synonym	lateral longitudinal trunk
WARN	duplicate_exact_synonym	larval anterior superior transverse fascicle	has_exact_synonym	larval trSA
WARN	duplicate_exact_synonym	larval posterior superior transverse fascicle	has_exact_synonym	larval trSA
WARN	duplicate_exact_synonym	embryonic/larval brain	has_exact_synonym	larval supraesophageal ganglion
