?cls	?pred	?val	?synType
<http://purl.obolibrary.org/obo/FBbt_20008312>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult DNxl091 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20009274>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN06B063 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20007970>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult AN10B035 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008326>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult DNxl105 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20010372>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN19A050 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008497>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN00A024 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20010855>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult INXXX063 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20009376>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN08A023 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20009892>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN13B035 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20011157>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult MNad37 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20007978>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult AN10B051 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20009486>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN09A034 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20009996>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN14A042 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20007795>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult AN06B007 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008702>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN01B083 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008682>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN01B062 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20010032>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN14A080 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20011084>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult INXXX421 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008977>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN04B036 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008501>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN00A028 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008470>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult EN00B027 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008696>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN01B077 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20009532>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN09A081 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20009007>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN04B068 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20011098>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult INXXX440 neuron"	
<http://purl.obolibrary.org/obo/FBbt_20008965>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult IN04B024 neuron"	
<http://purl.obolibrary.org/obo/FBbt_00047524>	<http://www.w3.org/2000/01/rdf-schema#label>	"T2 medial ventral association center"	
<http://purl.obolibrary.org/obo/FBbt_20008054>	<http://www.w3.org/2000/01/rdf-schema#label>	"adult AN19B015 neuron"	
