Level	Rule Name	Subject	Property	Value
WARN	missing_definition	FBBT:00000000	IAO:0000115		
WARN	missing_definition	FBBT:00000000	IAO:0000600		
INFO	missing_superclass	FBBT:00000000	rdfs:subClassOf		
