?x	?p	?y
<http://purl.obolibrary.org/obo/FBbt_20010527>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047137>
<http://purl.obolibrary.org/obo/FBbt_20011087>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047142>
<http://purl.obolibrary.org/obo/FBbt_20010800>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110173>
<http://purl.obolibrary.org/obo/FBbt_20010447>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047141>
<http://purl.obolibrary.org/obo/FBbt_20007821>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110175>
<http://purl.obolibrary.org/obo/FBbt_20010737>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20009566>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000618>
<http://purl.obolibrary.org/obo/FBbt_20008949>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000634>
<http://purl.obolibrary.org/obo/FBbt_20009197>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047138>
<http://purl.obolibrary.org/obo/FBbt_20010558>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20008704>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110174>
<http://purl.obolibrary.org/obo/FBbt_20008271>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00004019>
<http://purl.obolibrary.org/obo/FBbt_20009366>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20009252>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061534>
<http://purl.obolibrary.org/obo/FBbt_20008178>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00047544>
<http://purl.obolibrary.org/obo/FBbt_20011179>	<http://purl.obolibrary.org/obo/RO_0002101>	<http://purl.obolibrary.org/obo/FBbt_00004107>
<http://purl.obolibrary.org/obo/FBbt_20009161>	<http://purl.obolibrary.org/obo/RO_0002100>	<http://purl.obolibrary.org/obo/FBbt_00110175>
<http://purl.obolibrary.org/obo/FBbt_20008897>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0014055>
<http://purl.obolibrary.org/obo/FBbt_20008759>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001410>
<http://purl.obolibrary.org/obo/FBbt_20008333>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20010530>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20008678>	<http://purl.obolibrary.org/obo/RO_0013003>	<http://purl.obolibrary.org/obo/FBbt_00047142>
<http://purl.obolibrary.org/obo/FBbt_20008743>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061535>
<http://purl.obolibrary.org/obo/FBbt_20011092>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000634>
<http://purl.obolibrary.org/obo/FBbt_20008140>	<http://purl.obolibrary.org/obo/RO_0002215>	<http://purl.obolibrary.org/obo/GO_0061534>
<http://purl.obolibrary.org/obo/FBbt_20010450>	<http://purl.obolibrary.org/obo/RO_0000053>	<http://purl.obolibrary.org/obo/PATO_0000634>
<http://purl.obolibrary.org/obo/FBbt_20007823>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047140>
<http://purl.obolibrary.org/obo/FBbt_20008482>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047139>
<http://purl.obolibrary.org/obo/FBbt_20010295>	<http://purl.obolibrary.org/obo/RO_0013002>	<http://purl.obolibrary.org/obo/FBbt_00047142>
<http://purl.obolibrary.org/obo/FBbt_20009646>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001392>
<http://purl.obolibrary.org/obo/FBbt_20008832>	<http://purl.obolibrary.org/obo/RO_0002202>	<http://purl.obolibrary.org/obo/FBbt_00001380>
