	larvalbrain_Name	FBbt_id	FBbt_Name
1261	shaft	http://purl.obolibrary.org/obo/FBbt_00100280	mushroom body beta lobe slice 1
1262	shaft	http://purl.obolibrary.org/obo/FBbt_00100283	mushroom body alpha' lobe slice 2
1263	shaft	http://purl.obolibrary.org/obo/FBbt_00100286	mushroom body alpha lobe slice 2
1264	shaft	http://purl.obolibrary.org/obo/FBbt_00005169	trichogen cell
1265	superior intermediate protocerebrum	http://purl.obolibrary.org/obo/FBbt_00045032	superior intermediate protocerebrum
1266	superior intermediate protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007721	embryonic/larval superior intermediate protocerebrum
1267	superior lateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100339	anterior superior lateral protocerebrum fascicle
1268	superior lateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007054	superior lateral protocerebrum
1269	superior lateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007064	embryonic/larval superior lateral protocerebrum
1270	superior lateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007077	superior posterior lateral protocerebrum commissure
1271	superior lateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040046	posterior superior lateral protocerebrum
1272	superior lateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040045	anterior superior lateral protocerebrum
1273	superior lateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100202	cell body rind of superior lateral protocerebrum
1274	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007055	superior medial protocerebrum
1275	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007066	embryonic/larval posterior superior medial protocerebrum
1276	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007065	embryonic/larval anterior superior medial protocerebrum
1277	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111203	embryonic/larval superior medial protocerebrum
1278	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040063	posterior superior medial protocerebrum
1279	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040062	anterior superior medial protocerebrum
1280	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100204	cell body rind of superior medial protocerebrum
1281	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007666	cell body rind of anterior superior medial protocerebrum
1282	superior medial protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007667	cell body rind of posterior superior medial protocerebrum
1283	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100339	anterior superior lateral protocerebrum fascicle
1284	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00045032	superior intermediate protocerebrum
1285	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007055	superior medial protocerebrum
1286	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007054	superior lateral protocerebrum
1287	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007066	embryonic/larval posterior superior medial protocerebrum
1288	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007064	embryonic/larval superior lateral protocerebrum
1289	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007065	embryonic/larval anterior superior medial protocerebrum
1290	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007077	superior posterior lateral protocerebrum commissure
1291	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111203	embryonic/larval superior medial protocerebrum
1292	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040046	posterior superior lateral protocerebrum
1293	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040045	anterior superior lateral protocerebrum
1294	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040063	posterior superior medial protocerebrum
1295	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040062	anterior superior medial protocerebrum
1296	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100202	cell body rind of superior lateral protocerebrum
1297	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100204	cell body rind of superior medial protocerebrum
1298	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007666	cell body rind of anterior superior medial protocerebrum
1299	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007667	cell body rind of posterior superior medial protocerebrum
1300	superior protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007721	embryonic/larval superior intermediate protocerebrum
1301	upper toe		
1302	upper vertical lobe		
1303	ventrolateral abdominal ganglion A1		
1304	ventrolateral abdominal ganglion A2		
1305	ventrolateral abdominal ganglion A3		
1306	ventrolateral abdominal ganglion A4		
1307	ventrolateral abdominal ganglion A5		
1308	ventrolateral abdominal ganglion A6		
1309	ventrolateral abdominal ganglion A7		
1310	ventrolateral abdominal ganglion A8		
1311	ventrolateral labial segment	http://purl.obolibrary.org/obo/FBbt_00015025	ventrolateral neuropil of larval labial segment
1312	ventrolateral mandibular segment	http://purl.obolibrary.org/obo/FBbt_00015032	ventrolateral neuropil of larval mandibular segment
1313	ventrolateral maxillary segment	http://purl.obolibrary.org/obo/FBbt_00015039	ventrolateral neuropil of larval maxillary segment
1314	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110126	inferior ventrolateral protocerebrum IVLP-VLP neuron
1315	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110125	inferior ventrolateral protocerebrum local IVLP-IVLP neuron
1316	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110123	cell body rind of ventrolateral protocerebrum
1317	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100356	wedge commissure
1318	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00045027	wedge
1319	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111361	ventrolateral protocerebrum local VLP1 neuron
1320	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111360	intrinsic ventrolateral protocerebrum neuron
1321	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007058	ventrolateral protocerebrum
1322	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00007068	embryonic/larval ventrolateral protocerebrum
1323	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00111295	ventrolateral protocerebrum projection neuron 1
1324	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040042	posterior ventrolateral protocerebrum
1325	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00040043	anterior ventrolateral protocerebrum
1326	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00100209	cell body rind of anterior ventrolateral protocerebrum
1327	ventrolateral protocerebrum	http://purl.obolibrary.org/obo/FBbt_00110874	inferior ventrolateral protocerebrum local IVLP neuron
1328	ventrolateral thoracic ganglion T1		
1329	ventrolateral thoracic ganglion T2		
1330	ventrolateral thoracic ganglion T3		
1331	ventromedial abdominal ganglion A1		
1332	ventromedial abdominal ganglion A2		
1333	ventromedial abdominal ganglion A3		
1334	ventromedial abdominal ganglion A4		
1335	ventromedial abdominal ganglion A5		
1336	ventromedial abdominal ganglion A6		
1337	ventromedial abdominal ganglion A7		
1338	ventromedial abdominal ganglion A8		
1339	ventromedial abdominal ganglion A9		
1340	ventromedial cerebrum	http://purl.obolibrary.org/obo/FBbt_00007063	embryonic/larval ventromedial cerebrum
1341	ventromedial cerebrum	http://purl.obolibrary.org/obo/FBbt_00007725	embryonic/larval anterior ventromedial cerebrum
1342	ventromedial cerebrum	http://purl.obolibrary.org/obo/FBbt_00007724	embryonic/larval posterior ventromedial cerebrum
1343	ventromedial cerebrum	http://purl.obolibrary.org/obo/FBbt_00007720	ventromedial neuropil of larval tritocerebrum
1344	ventromedial labial segment	http://purl.obolibrary.org/obo/FBbt_00015026	ventromedial neuropil of larval labial segment
1345	ventromedial mandibular segment	http://purl.obolibrary.org/obo/FBbt_00015033	ventromedial neuropil of larval mandibular segment
1346	ventromedial maxillary segment	http://purl.obolibrary.org/obo/FBbt_00015040	ventromedial neuropil of larval maxillary segment
1347	ventromedial thoracic ganglion T1		
1348	ventromedial thoracic ganglion T2		
1349	ventromedial thoracic ganglion T3		
1350	ventromedial tritocerebrum	http://purl.obolibrary.org/obo/FBbt_00007720	ventromedial neuropil of larval tritocerebrum
1351	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00110189	vertical lobe of larval mushroom body
1352	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00110199	V1 segment of the vertical lobe
1353	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00110197	V3 segment of the vertical lobe
1354	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00110198	V2 segment of the vertical lobe
1355	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00110102	mushroom body vertical lobe arborizing neuron 2 alpha'
1356	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00110101	mushroom body vertical lobe arborizing neuron 2 alpha
1357	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00111064	mushroom body vertical lobe arborizing neuron 2 alpha' middle
1358	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00111063	mushroom body vertical lobe arborizing neuron 2 alpha' anterior-posterior
1359	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00045014	mushroom body vertical lobelet
1360	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00015407	vertical lobe of adult mushroom body
1361	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00005407	mushroom body vertical lobe
1362	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100239	mushroom body vertical lobe arborizing neuron 4
1363	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100236	mushroom body vertical lobe arborizing neuron 1
1364	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100237	mushroom body vertical lobe arborizing neuron 2
1365	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100238	mushroom body vertical lobe arborizing neuron 3
1366	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100241	mushroom body medial-vertical lobe arborizing neuron 1
1367	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100242	mushroom body medial-vertical lobe arborizing neuron 2
1368	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100244	mushroom body pedunculus-vertical lobe arborizing neuron 1
1369	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100245	mushroom body pedunculus-medial lobe and vertical lobe arborizing neuron 1
1370	vertical lobe	http://purl.obolibrary.org/obo/FBbt_00100246	mushroom body pedunculus-medial lobe and vertical lobe arborizing neuron 2
