	larvalbrain_Name	FBbt_id	FBbt_Name
382	aLE	http://purl.obolibrary.org/obo/FBbt_00047355	adult doublesex SN (male) neuron
383	aLE	http://purl.obolibrary.org/obo/FBbt_00047364	adult doublesex TN2 (male) neuron
384	aLE	http://purl.obolibrary.org/obo/FBbt_00047363	adult doublesex TN1 (male) neuron
385	aLE	http://purl.obolibrary.org/obo/FBbt_00047361	adult doublesex pC2m (male) neuron
386	aLE	http://purl.obolibrary.org/obo/FBbt_00047360	adult doublesex pC2l (male) neuron
387	aLE	http://purl.obolibrary.org/obo/FBbt_00047366	adult doublesex AbN (female) neuron
388	aLE	http://purl.obolibrary.org/obo/FBbt_00047365	adult doublesex AbN (male) neuron
389	aLE	http://purl.obolibrary.org/obo/FBbt_00047375	adult doublesex prC TN2 (male) neuron
390	aLE	http://purl.obolibrary.org/obo/FBbt_00047374	adult doublesex prBl TN2 (male) neuron
391	aLE	http://purl.obolibrary.org/obo/FBbt_00047373	adult doublesex prBm TN2 (male) neuron
392	aLE	http://purl.obolibrary.org/obo/FBbt_00047372	adult doublesex prA TN2 (male) neuron
393	aLE	http://purl.obolibrary.org/obo/FBbt_00047371	adult doublesex prB TN2 (male) neuron
394	aLE	http://purl.obolibrary.org/obo/FBbt_00047370	adult doublesex pLN (male) neuron
395	aLE	http://purl.obolibrary.org/obo/FBbt_00046049	female genital disc posterior compartment
396	aLE	http://purl.obolibrary.org/obo/FBbt_00047379	adult glutamatergic doublesex AbN (female) neuron
397	aLE	http://purl.obolibrary.org/obo/FBbt_00046047	anterior-posterior compartment boundary of the male genital disc
398	aLE	http://purl.obolibrary.org/obo/FBbt_00047378	adult doublesex mtA TN2 (male) neuron
399	aLE	http://purl.obolibrary.org/obo/FBbt_00046048	female genital disc anterior compartment
400	aLE	http://purl.obolibrary.org/obo/FBbt_00047377	adult doublesex msB TN2 (male) neuron
401	aLE	http://purl.obolibrary.org/obo/FBbt_00046046	anterior-posterior compartment boundary of the female genital disc
402	aLE	http://purl.obolibrary.org/obo/FBbt_00047376	adult doublesex msA TN2 (male) neuron
403	aLE	http://purl.obolibrary.org/obo/FBbt_00047382	adult GABAergic doublesex AbN (male) neuron
404	aLE	http://purl.obolibrary.org/obo/FBbt_00046050	male genital disc anterior compartment
405	aLE	http://purl.obolibrary.org/obo/FBbt_00047381	adult GABAergic doublesex AbN (female) neuron
406	aLE	http://purl.obolibrary.org/obo/FBbt_00046051	male genital disc posterior compartment
407	aLE	http://purl.obolibrary.org/obo/FBbt_00047380	adult glutamatergic doublesex AbN (male) neuron
408	aLE	http://purl.obolibrary.org/obo/GO_0008049	male courtship behavior
409	aLE	http://purl.obolibrary.org/obo/FBbt_00047238	adult dorsal posterior Ilp7 (female) neuron
410	aLE	http://purl.obolibrary.org/obo/FBbt_02000002	pale ommatidium
411	aLE	http://purl.obolibrary.org/obo/FBbt_02000004	photoreceptor cell R8 of pale ommatidium
412	aLE	http://purl.obolibrary.org/obo/FBbt_02000006	photoreceptor cell R7 of pale ommatidium
413	aLE	http://purl.obolibrary.org/obo/FBbt_00005762	scolopale rod
414	aLE	http://purl.obolibrary.org/obo/FBbt_00004469	male terminalia sensillum
415	aLE	http://purl.obolibrary.org/obo/FBbt_00004465	female terminalia sensillum
416	aLE	http://purl.obolibrary.org/obo/GO_0016545	male courtship behavior, veined wing vibration
417	aLE	http://purl.obolibrary.org/obo/GO_0005886	plasma membrane
418	aLE	http://purl.obolibrary.org/obo/FBbt_00100131	chemosensory sensillum of the female genitalia
419	aLE	http://purl.obolibrary.org/obo/FBbt_00110663	serotonergic abdominal giant (male) neuron
420	aLE	http://purl.obolibrary.org/obo/FBbt_00110664	adult post-embryonic ventral posterior Ilp7 (female) neuron
421	aLE	http://purl.obolibrary.org/obo/FBbt_00110680	presumptive male accessory gland
422	aLE	http://purl.obolibrary.org/obo/FBbt_00110687	presumptive female accessory gland
423	aLE	http://purl.obolibrary.org/obo/FBbt_00110682	presumptive male adult posterior hindgut
424	aLE	http://purl.obolibrary.org/obo/FBbt_00110696	male adult posterior hindgut
425	aLE	http://purl.obolibrary.org/obo/FBbt_00110697	presumptive female gonopod
426	aLE	http://purl.obolibrary.org/obo/FBbt_00110609	adult fruitless pIP-a (male) neuron
427	aLE	http://purl.obolibrary.org/obo/FBbt_00110600	adult fruitless aSP-g (male) lineage clone
428	aLE	http://purl.obolibrary.org/obo/FBbt_00110607	adult fruitless aSP-k (male) neuron
429	aLE	http://purl.obolibrary.org/obo/FBbt_00110608	adult fruitless pIP-a (male) lineage clone
430	aLE	http://purl.obolibrary.org/obo/FBbt_00110605	adult fruitless aSP-i (male) neuron
431	aLE	http://purl.obolibrary.org/obo/FBbt_00110606	adult fruitless aSP-k (male) lineage clone
432	aLE	http://purl.obolibrary.org/obo/FBbt_00110603	adult fruitless aSP-h (male) neuron
433	aLE	http://purl.obolibrary.org/obo/FBbt_00110604	adult fruitless aSP-i (male) lineage clone
434	aLE	http://purl.obolibrary.org/obo/FBbt_00110601	adult fruitless aSP-g (male) neuron
435	aLE	http://purl.obolibrary.org/obo/FBbt_00110602	adult fruitless aSP-h (male) lineage clone
436	aLE	http://purl.obolibrary.org/obo/FBbt_00110610	adult fruitless pIP-e (male) lineage clone
437	aLE	http://purl.obolibrary.org/obo/FBbt_00110611	adult fruitless pIP-e (male) neuron
438	aLE	http://purl.obolibrary.org/obo/FBbt_00110618	adult fruitless pMP-c (male) lineage clone
439	aLE	http://purl.obolibrary.org/obo/FBbt_00110619	adult fruitless pMP-c (male) neuron
440	aLE	http://purl.obolibrary.org/obo/FBbt_00110616	adult fruitless pMP-b (male) lineage clone
441	aLE	http://purl.obolibrary.org/obo/FBbt_00110617	adult fruitless pMP-b (male) neuron
442	aLE	http://purl.obolibrary.org/obo/FBbt_00110614	adult fruitless pMP-a (male) lineage clone
443	aLE	http://purl.obolibrary.org/obo/FBbt_00110615	adult fruitless pMP-a (male) neuron
444	aLE	http://purl.obolibrary.org/obo/FBbt_00110612	adult fruitless pIP-h (male) lineage clone
445	aLE	http://purl.obolibrary.org/obo/FBbt_00110613	adult fruitless pIP-h (male) neuron
446	aLE	http://purl.obolibrary.org/obo/FBbt_00110621	adult fruitless pMP-e (male) neuron
447	aLE	http://purl.obolibrary.org/obo/FBbt_00110622	adult fruitless pMP-f (male) lineage clone
448	aLE	http://purl.obolibrary.org/obo/FBbt_00110620	adult fruitless pMP-e (male) lineage clone
449	aLE	http://purl.obolibrary.org/obo/FBbt_00110625	adult fruitless pSP-b (male) neuron
450	aLE	http://purl.obolibrary.org/obo/FBbt_00110623	adult fruitless pMP-f (male) neuron
451	aLE	http://purl.obolibrary.org/obo/FBbt_00110624	adult fruitless pSP-b (male) lineage clone
452	aLE	http://purl.obolibrary.org/obo/GO_0045433	male courtship behavior, veined wing generated song production
453	aLE	http://purl.obolibrary.org/obo/FBbt_00002707	ventral organ
454	aLE	http://purl.obolibrary.org/obo/FBbt_00110555	adult fruitless aSP4 (male) neuron
455	aLE	http://purl.obolibrary.org/obo/FBbt_00110554	adult fruitless aSP4 (male) lineage clone
456	aLE	http://purl.obolibrary.org/obo/FBbt_00110580	adult fruitless aDT-d (male) lineage clone
457	aLE	http://purl.obolibrary.org/obo/FBbt_00110581	adult fruitless aDT-d (male) neuron
458	aLE	http://purl.obolibrary.org/obo/FBbt_00110578	adult fruitless aDT-b (male) lineage clone
459	aLE	http://purl.obolibrary.org/obo/FBbt_00110579	adult fruitless aDT-b (male) neuron
460	aLE	http://purl.obolibrary.org/obo/FBbt_00110591	adult fruitless aIP-e (male) neuron
461	aLE	http://purl.obolibrary.org/obo/FBbt_00110592	adult fruitless aIP-g (male) lineage clone
462	aLE	http://purl.obolibrary.org/obo/FBbt_00110590	adult fruitless aIP-e (male) lineage clone
463	aLE	http://purl.obolibrary.org/obo/FBbt_00110588	adult fruitless aIP-d (male) lineage clone
464	aLE	http://purl.obolibrary.org/obo/FBbt_00110589	adult fruitless aIP-d (male) neuron
465	aLE	http://purl.obolibrary.org/obo/FBbt_00110586	adult fruitless aIP-c (male) lineage clone
466	aLE	http://purl.obolibrary.org/obo/FBbt_00110587	adult fruitless aIP-c (male) neuron
467	aLE	http://purl.obolibrary.org/obo/FBbt_00110584	adult fruitless aIP-b (male) lineage clone
468	aLE	http://purl.obolibrary.org/obo/FBbt_00110585	adult fruitless aIP-b (male) neuron
469	aLE	http://purl.obolibrary.org/obo/FBbt_00110582	adult fruitless aDT-e (male) lineage clone
470	aLE	http://purl.obolibrary.org/obo/FBbt_00110583	adult fruitless aDT-e (male) neuron
471	aLE	http://purl.obolibrary.org/obo/FBbt_00110599	adult fruitless aSP-f (male) neuron
472	aLE	http://purl.obolibrary.org/obo/FBbt_00110597	adult fruitless aSP-b (male) neuron
473	aLE	http://purl.obolibrary.org/obo/FBbt_00110598	adult fruitless aSP-f (male) lineage clone
474	aLE	http://purl.obolibrary.org/obo/FBbt_00110595	adult fruitless aSP-a (male) neuron
475	aLE	http://purl.obolibrary.org/obo/FBbt_00110596	adult fruitless aSP-b (male) lineage clone
476	aLE	http://purl.obolibrary.org/obo/FBbt_00110593	adult fruitless aIP-g (male) neuron
477	aLE	http://purl.obolibrary.org/obo/FBbt_00110594	adult fruitless aSP-a (male) lineage clone
478	aLE	http://purl.obolibrary.org/obo/FBbt_00110500	adult fruitless pMP-b (female) lineage clone
479	aLE	http://purl.obolibrary.org/obo/FBbt_00110501	adult fruitless pMP-b (female) neuron
480	aLE	http://purl.obolibrary.org/obo/FBbt_00110508	adult fruitless pMP-f (female) lineage clone
481	aLE	http://purl.obolibrary.org/obo/FBbt_00110509	adult fruitless pMP-f (female) neuron
482	aLE	http://purl.obolibrary.org/obo/FBbt_00110506	adult fruitless pMP-e (female) lineage clone
483	aLE	http://purl.obolibrary.org/obo/FBbt_00110507	adult fruitless pMP-e (female) neuron
484	aLE	http://purl.obolibrary.org/obo/FBbt_00110502	adult fruitless pMP-c (female) lineage clone
485	aLE	http://purl.obolibrary.org/obo/FBbt_00110503	adult fruitless pMP-c (female) neuron
486	aLE	http://purl.obolibrary.org/obo/FBbt_00110524	adult fruitless pSP-b (female) lineage clone
487	aLE	http://purl.obolibrary.org/obo/FBbt_00110525	adult fruitless pSP-b (female) neuron
488	aLE	http://purl.obolibrary.org/obo/FBbt_00005219	scolopale cell
489	aLE	http://purl.obolibrary.org/obo/FBbt_00110849	adult fruitless vAB3 (female) lineage clone
490	aLE	http://purl.obolibrary.org/obo/FBbt_00110852	adult fruitless vAB3 (male) neuron
491	aLE	http://purl.obolibrary.org/obo/FBbt_00110850	adult fruitless vAB3 (female) neuron
492	aLE	http://purl.obolibrary.org/obo/FBbt_00110851	adult fruitless vAB3 (male) lineage clone
493	aLE	http://purl.obolibrary.org/obo/FBbt_00110859	adult fruitless vPR6 (male) lineage clone
494	aLE	http://purl.obolibrary.org/obo/FBbt_00110860	adult fruitless vPR6 (male) neuron
495	aLE	http://purl.obolibrary.org/obo/FBbt_00001785	male genital disc
496	aLE	http://purl.obolibrary.org/obo/FBbt_00001786	female repressed primordium
497	aLE	http://purl.obolibrary.org/obo/FBbt_00001787	female genital disc
498	aLE	http://purl.obolibrary.org/obo/FBbt_00001788	male repressed primordium
499	aLE	http://purl.obolibrary.org/obo/FBbt_00110706	female abdominal tergite 8 bristle
500	aLE	http://purl.obolibrary.org/obo/FBbt_00110707	presumptive female abdominal tergite 8 bristle
501	aLE	http://purl.obolibrary.org/obo/FBbt_00110704	female abdominal tergite 8
502	aLE	http://purl.obolibrary.org/obo/FBbt_00110705	presumptive female abdominal tergite 8
503	aLE	http://purl.obolibrary.org/obo/FBbt_00110702	female adult posterior hindgut
504	aLE	http://purl.obolibrary.org/obo/FBbt_00110703	presumptive female adult posterior hindgut
505	aLE	http://purl.obolibrary.org/obo/FBbt_00110725	metatarsus of female prothoracic leg
506	aLE	http://purl.obolibrary.org/obo/FBbt_00001662	male genital disc primordium
507	aLE	http://purl.obolibrary.org/obo/FBbt_00001663	female genital disc primordium
508	aLEF		
509	aloSM		
510	antennal lobe commisssure		
511	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00007148	embryonic/larval antennal lobe tract
512	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00007482	transverse antennal lobe tract
513	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00003985	medial antennal lobe tract
514	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00003984	mediolateral antennal lobe tract
515	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00003983	lateral antennal lobe tract
516	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00007354	antenno-subesophageal tract
517	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00111687	embryonic/larval lateral antennal lobe tract
518	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00111686	embryonic/larval medial antennal lobe tract
519	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00100351	superior antennal lobe commissure
520	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00100352	inferior antennal lobe commissure
521	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00111315	transverse antennal lobe t5ALT tract
522	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00111314	transverse antennal lobe t4ALT tract
523	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00111313	transverse antennal lobe t3ALT tract
524	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00111312	transverse antennal lobe t2ALT tract
525	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00111311	transverse antennal lobe t1ALT tract
526	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00100224	lateral antennal lobe tract projection neuron
527	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00100225	transverse antennal lobe tract projection neuron
528	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00100099	adult antennal lobe tract
529	antennal lobe tract	http://purl.obolibrary.org/obo/FBbt_00001635	antennal lobe tract
530	anterior dorsal commissure	http://purl.obolibrary.org/obo/FBbt_00007072	anterior dorsal commissure
531	anterior dorsal commissure	http://purl.obolibrary.org/obo/FBbt_00000266	embryonic/larval dorsal branch 1
532	anterior dorsal commissure	http://purl.obolibrary.org/obo/FBbt_00000398	dorsal cephalic branch
533	anterior intermediate commissure of abdominal segment 1		
534	anterior intermediate commissure of abdominal segment 2		
535	anterior intermediate commissure of abdominal segment 3		
536	anterior intermediate commissure of abdominal segment 4		
537	anterior intermediate commissure of abdominal segment 5		
538	anterior intermediate commissure of abdominal segment 6		
539	anterior intermediate commissure of abdominal segment 7		
540	anterior intermediate commissure of abdominal segment 8		
541	anterior intermediate commissure of abdominal segment 9		
542	anterior intermediate commissure of labial neuromere		
543	anterior intermediate commissure of maxillary neuromere		
544	anterior intermediate commissure of thoracic segment 1		
545	anterior intermediate commissure of thoracic segment 2		
546	anterior intermediate commissure of thoracic segment 3		
547	anterior lateral ellipsoid body fascicle		
548	anterior lateral equatorial fascicle		
549	anterior longitudinal superior medial fascicle		
550	baso-anterior lateral fascicle		
551	baso-lateral protocerebral fascicle		
552	central intermediate tracts		
553	commissures	http://purl.obolibrary.org/obo/FBbt_00003066	adult ventral anastomosis
554	commissures	http://purl.obolibrary.org/obo/FBbt_00003062	adult ganglionic branch
555	dPLF		
556	deCP		
557	descending central protocerebral fascicle		
558	dorsal central intermediate tract		
559	dorsal commissure of mandibular neuromere		
560	dorsal commissures		
561	dorsal posterior lateral fascicle		
562	dorso-anterior commissure of labial neuromere		
563	dorso-anterior commissure of maxillary neuromere		
564	dorso-anterior commissure of thoracic segment 1		
565	dorso-anterior commissure of thoracic segment 2		
566	dorso-anterior commissure of thoracic segment 3		
567	dorso-lateral tract		
568	dorso-medial tract		
569	dorso-posterior commissure of labial neuromere		
570	dorso-posterior commissure of maxillary neuromere		
571	dorso-posterior commissure of thoracic segment 1		
572	dorso-posterior commissure of thoracic segment 2		
573	dorso-posterior commissure of thoracic segment 3		
574	dorso-posterior lateral anterior medial fascicle		
575	dorsoposterior protocerebral tract		
576	frontomedial commissure		
577	great commissure	http://purl.obolibrary.org/obo/FBbt_00007080	great commissure
578	great commissure	http://purl.obolibrary.org/obo/FBbt_00000275	embryonic/larval dorsal branch 10
579	great commissure	http://purl.obolibrary.org/obo/FBbt_00000266	embryonic/larval dorsal branch 1
580	intermediate commissures		
581	lateral transverse superior posterior fascicle		
582	loSL		
583	loVI	http://purl.obolibrary.org/obo/GO_0008306	associative learning
584	loVI	http://purl.obolibrary.org/obo/FBbt_00017008	longitudinal visceral muscle primordium
585	loVL		
586	loVM		
587	loVP		
588	longitudinal fascicles		
589	longitudinal superior lateral fascicle		
590	longitudinal ventral intermediate fascicle		
591	longitudinal ventrolateral fascicle		
592	longitudinal ventromedial fascicle		
593	longitudinal ventroposterior fascicle		
594	medial equatorial fascicle	http://purl.obolibrary.org/obo/FBbt_00100342	medial equatorial fascicle
595	medial transverse superior posterior fascicle		
596	median bundle	http://purl.obolibrary.org/obo/FBbt_00003683	median bundle
597	median bundle	http://purl.obolibrary.org/obo/FBbt_00110429	adult fruitless aDT-h neuron
598	obP CP1 to chiasm		
599	obP DPL to superior posteriorlateral protocerebrum compartment		
600	obP common		
601	obP to longitudinal superior medial fascicle		
602	pLEF		
603	ploSM		
604	posterior intermediate commissure of abdominal segment 1		
605	posterior intermediate commissure of abdominal segment 2		
606	posterior intermediate commissure of abdominal segment 3		
607	posterior intermediate commissure of abdominal segment 4		
608	posterior intermediate commissure of abdominal segment 5		
609	posterior intermediate commissure of abdominal segment 6		
610	posterior intermediate commissure of abdominal segment 7		
611	posterior intermediate commissure of abdominal segment 8		
612	posterior intermediate commissure of labial neuromere		
613	posterior intermediate commissure of mandibular neuromere		
614	posterior intermediate commissure of maxillary neuromere		
615	posterior intermediate commissure of thoracic segment 1		
616	posterior intermediate commissure of thoracic segment 2		
617	posterior intermediate commissure of thoracic segment 3		
618	posterior lateral equatorial fascicle		
619	posterior longitudinal superior medial fascicle		
620	posterior oblique fascicle		
621	prFBpl common		
622	primordium of posterior plexus of fan-shaped body		
623	subellipsoid body commissure		
624	superior arch commissure	http://purl.obolibrary.org/obo/FBbt_00007075	superior arch commissure
625	trSA		
626	trSI deep		
627	trSI from BLVa1_2		
628	trSI from DALl1		
629	trSI superior		
630	transverse fascicles		
631	transverse superior anterior fascicle		
632	transverse superior intermediate fascicle		
633	transverse superior posterior fascicle		
634	tritocerebral commissure	http://purl.obolibrary.org/obo/FBbt_00007377	embryonic/larval tritocerebral commissure
635	tritocerebral commissure	http://purl.obolibrary.org/obo/FBbt_00004001	tritocerebral commissure
636	vPLF		
637	ventral central intermediate tract		
638	ventral commissure of posteriorlateral protocerebrum compartment		
639	ventral commissure of thoracic segment 1		
640	ventral commissure of thoracic segment 2		
641	ventral commissure of thoracic segment 3		
642	ventral commisures		
643	ventral posterior lateral fascicle		
644	ventro-medial tract	http://purl.obolibrary.org/obo/FBbt_00001646	ventro-medial tract
645	vertical fascicles		
