# FBbt ID	Foreign ID	Type	FBbt label	Comment

# Mappings with CL
FBbt:00004114	UBERON:0000963	exact	head sensillum
FBbt:00005162	UBERON:0000970	exact	photoreceptor
FBbt:00004510	UBERON:0000971	exact	ommatidium
FBbt:00004511	UBERON:0000972	exact	antenna
FBbt:00004729	UBERON:0000984	exact	wing
FBbt:00004783	UBERON:0000987	exact	haltere
FBbt:00004857	UBERON:0000990	exact	reproductive system
FBbt:00004858	UBERON:0000991	exact	gonad
FBbt:00004865	UBERON:0000992	exact	ovary
FBbt:00004921	UBERON:0000994	exact	spermathecum
FBbt:00004970	UBERON:0001001	exact	cuticle
FBbt:00005055	UBERON:0001007	exact	digestive system
FBbt:00005056	UBERON:0001008	exact	excretory system
FBbt:00005057	UBERON:0009054	exact	circulatory system
FBbt:00005061	UBERON:0001011	exact	hemolymph
FBbt:00005093	UBERON:0001016	exact	nervous system
FBbt:00005094	UBERON:0001017	exact	central nervous system
FBbt:00005100	UBERON:0001018	exact	tract
FBbt:00005105	UBERON:0001021	exact	nerve
FBbt:00005136	UBERON:0001027	exact	sensory nerve
FBbt:00007692	UBERON:0001032	exact	sensory system
FBbt:00005215	UBERON:0001038	exact	chordotonal organ
FBbt:00005379	UBERON:0001041	exact	foregut
FBbt:00005382	UBERON:0001044	exact	salivary gland
FBbt:00005383	UBERON:0001045	exact	midgut
FBbt:00005384	UBERON:0001046	exact	hindgut
FBbt:00005386	UBERON:0001047	exact	glomerulus
FBbt:00005495	UBERON:0001048	exact	primordium
FBbt:00005757	UBERON:0001053	exact	neurohemal organ
FBbt:00005786	UBERON:0001054	exact	Malpighian tubule
FBbt:00005799	UBERON:0001056	exact	corpus cardiacum
FBbt:00005800	UBERON:0001057	exact	corpus allatum
FBbt:00005801	UBERON:0001058	exact	mushroom body
FBbt:00005802	UBERON:0001059	exact	pars intercerebralis
FBbt:10000000	UBERON:0001062	exact	anatomical entity
FBbt:00003525	UBERON:0001135	exact	adult visceral muscle	Source term should be ‘visceral muscle’ (FBbt:00005070)
FBbt:00003148	UBERON:0001245	exact	adult anus	Source term should be ‘anus’ (FBbt:00047153)
FBbt:00003125	UBERON:0001555	exact	alimentary canal
FBbt:00004208	UBERON:0002050	exact	developing embryonic structure
FBbt:00005158	UBERON:0002268	exact	olfactory sensory organ
FBbt:00005060	UBERON:0002323	exact	hemocoel
FBbt:00001061	UBERON:0002346	exact	ventral neurectoderm	Source term should be ‘neurogenic region’ (FBbt:00001057)
FBbt:00004969	UBERON:0002416	exact	integumentary system
FBbt:00100317	UBERON:0002530	exact	gland
FBbt:00007152	UBERON:0002536	exact	sensillum
FBbt:00001727	UBERON:0002548	exact	larva
FBbt:00005139	UBERON:0002606	exact	neuropil
FBbt:00007011	UBERON:0003100	exact	female organism
FBbt:00007004	UBERON:0003101	exact	male organism
FBbt:00000042	UBERON:0003125	exact	vitelline membrane
FBbt:00005043	UBERON:0003127	exact	trachea
FBbt:00004557	UBERON:0003130	exact	sternum
FBbt:00004642	UBERON:0003131	exact	tibia
FBbt:00002952	UBERON:0003142	exact	prepupa
FBbt:00002953	UBERON:0003143	exact	pupa
FBbt:00004482	UBERON:0003153	exact	head capsule	Uberon term commented as “will be ceded to arthropod anatomy ontology”
FBbt:00004492	UBERON:0003155	exact	occiput	Uberon term commented as “belonging to another ontology but kept for disambiguation purposes”
FBbt:00004505	UBERON:0003161	exact	ocellus
FBbt:00004506	UBERON:0003162	exact	lateral ocellus
FBbt:00004751	UBERON:0003194	exact	wing vein
FBbt:00004894	UBERON:0003199	exact	egg chamber	Uberon term commented as “candidate for obsoletion”
FBbt:00004973	UBERON:0003201	exact	exocuticle	FBbt’s definition makes it pupa-specific
FBbt:00004974	UBERON:0003202	exact	endocuticle	Conflicting definition (inner layer in Uberon; middle layer in FBbt)
FBbt:00004507	UBERON:0003211	exact	medial ocellus	Uberon term should be under ‘dorsal ocellus’ (CL:0003161)
FBbt:00005159	UBERON:0003212	exact	gustatory sensory organ
FBbt:00007474	UBERON:0003914	exact	epithelial tube
FBbt:00005066	UBERON:0003917	exact	fat body	Uberon definition makes it a single gland localized dorsally to the gut; FBbt definition makes it distributed throughout the body; and not sure it's correct to define it as a gland
FBbt:00025998	UBERON:0004120	exact	mesodermal derivative
FBbt:00025990	UBERON:0004121	exact	ectodermal derivative
FBbt:00005140	UBERON:0004732	exact	neuromere	Should point to neuromere (Uberon:0004731)?
FBbt:00005317	UBERON:0004734	exact	gastrula embryo	marked as deprecated in FBbt (but without suggested replacement)
FBbt:00001956	UBERON:0004904	exact	optic nerve	To check
FBbt:00005811	UBERON:0004905	exact	articulation
FBbt:00047208	UBERON:0004909	exact	gonadal sheath epithelium
FBbt:00004955	UBERON:0004910	exact	testis sheath	The FBbt term does not refer to an epithelium (the testis sheath contains an epithelial layer but also a muscular layer); maybe FBbt should have a 'male gonadal sheath epithelium'?
FBbt:00004896	UBERON:0004911	exact	ovarian sheath	Likewise
FBbt:00100315	UBERON:0004921	exact	gut section
FBbt:00005073	UBERON:0005090	exact	somatic muscle	No real correspondance in FBbt (we only have muscle cells and no term for actual muscles; see FBbt ticket #1128)
FBbt:00005024	UBERON:0005155	exact	tracheal system
FBbt:00007060	UBERON:0005162	exact	multi-cell-component structure
FBbt:00004200	UBERON:0005388	exact	retina
FBbt:00007006	UBERON:0005423	exact	developing material anatomical entity
FBbt:00004640	UBERON:0005895	exact	leg
FBbt:00004522	UBERON:0005905	exact	labrum	"Uberon term has “insect labium” as EXACT synonym while “labium” is a different part in FBbt"
FBbt:00005380	UBERON:0006562	exact	pharynx
FBbt:00003701	UBERON:0006795	exact	adult optic lobe
FBbt:00007410	UBERON:0006832	exact	tracheal lumen
FBbt:00004924	UBERON:0006834	exact	uterus	Debatable: The fly uterus is the site of egg fertilisation, not of embryo development (oviposition happens quickly after fertilization, so not a lot of developpment occurs while the egg is still in the uterus)
FBbt:00005756	UBERON:0006866	exact	rectum
FBbt:00004958	UBERON:0006868	exact	seminal vesicle
FBbt:00003004	UBERON:0007023	exact	adult
FBbt:00003154	UBERON:0007100	exact	adult heart
FBbt:00004993	UBERON:0007376	exact	epidermis
FBbt:00005426	UBERON:0007688	exact	anlage
FBbt:00004850	UBERON:0008811	exact	phallus
FBbt:00000155	UBERON:0008816	exact	embryonic head
FBbt:00000093	UBERON:0009571	exact	ventral midline of embryo
FBbt:00100316	UBERON:0009854	exact	diverticulum of gut
FBbt:00100313	UBERON:0010000	exact	multicellular structure
FBbt:00007229	UBERON:0010001	exact	cell cluster organ
FBbt:00000095	UBERON:0010302	exact	amnioserosa	Uberon term commented as “may be obsoleted once added to the insect ontology”
FBbt:00007018	UBERON:0010758	exact	appendage segment
FBbt:00007330	UBERON:0011216	exact	organ system subdivision
FBbt:00001718	UBERON:0012325	exact	retrocerebral complex	Uberon term commented as “will be ceded to arthropod anatomy ontology”
FBbt:00007230	UBERON:0014732	exact	compound cell cluster organ
FBbt:00005073	UBERON:0014895	exact	somatic muscle	It seems strange that the Uberon term is invertebrate-specific; I assume the corresponding vertebrate term is 'skeletal muscle tissue', but I believe 'somatic' is also widely used in vertebrates"
FBbt:00007278	UBERON:0015203	exact	non-connected functional system
FBbt:00003154	UBERON:0015230	exact	adult heart	FBbt’s adult heart is already mapped to ‘primary circulatory organ’
FBbt:00003152	UBERON:0015231	exact	adult dorsal vessel
FBbt:00005338	UBERON:0018382	exact	second instar larva	marked as deprecated in FBbt (but without suggested replacement)
FBbt:00004987	UBERON:0018656	exact	puparium cuticle
FBbt:00100152	UBERON:0034926	exact	row
FBbt:00000002	UBERON:6000002	exact	tagma	Uberon term is incorrectly classified (Uberon ticket 1990)
FBbt:00000004	UBERON:6000004	exact	head	Somewhat redundant with ‘insect {adult/larval} head’
FBbt:00000005	UBERON:6000005	exact	ocular segment
FBbt:00000006	UBERON:6000006	exact	head segment
FBbt:00000007	UBERON:6000007	exact	procephalic segment	Uberon term should probably be named ‘insect procephalic segment’?
FBbt:00000008	UBERON:6000008	exact	labral segment	Uberon term should probably be named ‘insect labral segment’?
FBbt:00000009	UBERON:6000009	exact	antennal segment
FBbt:00000011	UBERON:6000011	exact	gnathal segment
FBbt:00000014	UBERON:6000014	exact	labial segment
FBbt:00000015	UBERON:6000015	exact	thorax
FBbt:00000016	UBERON:6000016	exact	thoracic segment
FBbt:00000017	UBERON:6000017	exact	prothoracic segment
FBbt:00000018	UBERON:6000018	exact	mesothoracic segment
FBbt:00000019	UBERON:6000019	exact	metathoracic segment
FBbt:00000020	UBERON:6000020	exact	abdomen
FBbt:00000021	UBERON:6000021	exact	abdominal segment
FBbt:00000029	UBERON:6000029	exact	abdominal segment 8	Why does Uberon only have terms for segments 8 and 9?
FBbt:00000030	UBERON:6000030	exact	abdominal segment 9	Likewise
FBbt:00000046	UBERON:6000046	exact	dorsal appendage
FBbt:00000094	UBERON:6000094	exact	clypeo-labral anlage in statu nascendi
FBbt:00000096	UBERON:6000096	exact	ventral furrow
FBbt:00000097	UBERON:6000097	exact	cephalic furrow
FBbt:00000104	UBERON:6000104	exact	mesoderm anlage
FBbt:00000112	UBERON:6000112	exact	dorsal ectoderm
FBbt:00000119	UBERON:6000119	exact	anterior ectoderm
FBbt:00000128	UBERON:6000128	exact	trunk mesoderm
FBbt:00000130	UBERON:6000130	exact	visceral mesoderm
FBbt:00000131	UBERON:6000131	exact	mesodermal crest
FBbt:00000132	UBERON:6000132	exact	mesodermal crest of segment T3
FBbt:00000137	UBERON:6000137	exact	embryonic tagma
FBbt:00000154	UBERON:6000154	exact	embryonic segment
FBbt:00000157	UBERON:6000157	exact	embryonic head segment
FBbt:00000158	UBERON:6000158	exact	embryonic procephalic segment
FBbt:00000160	UBERON:6000160	exact	embryonic antennal segment
FBbt:00000162	UBERON:6000162	exact	embryonic gnathal segment
FBbt:00000165	UBERON:6000165	exact	embryonic labial segment
FBbt:00000166	UBERON:6000166	exact	embryonic thorax
FBbt:00000167	UBERON:6000167	exact	embryonic thoracic segment
FBbt:00000168	UBERON:6000168	exact	embryonic prothoracic segment
FBbt:00000169	UBERON:6000169	exact	embryonic mesothoracic segment
FBbt:00000170	UBERON:6000170	exact	embryonic metathoracic segment
FBbt:00000171	UBERON:6000171	exact	embryonic abdomen
FBbt:00000172	UBERON:6000172	exact	embryonic abdominal segment
FBbt:00000180	UBERON:6000180	exact	embryonic abdominal segment 8
FBbt:00000181	UBERON:6000181	exact	embryonic abdominal segment 9
FBbt:00000186	UBERON:6000186	exact	embryonic optic lobe primordium
FBbt:00001055	UBERON:6001055	exact	presumptive embryonic/larval nervous system
FBbt:00001056	UBERON:6001056	exact	presumptive embryonic/larval central nervous system
FBbt:00001057	UBERON:6001057	exact	neurogenic region
FBbt:00001059	UBERON:6001059	exact	visual primordium
FBbt:00001060	UBERON:6001060	exact	embryonic brain
FBbt:00001135	UBERON:6001135	exact	proneural cluster
FBbt:00001648	UBERON:6001648	exact	embryonic imaginal tissue
FBbt:00001649	UBERON:6001649	exact	imaginal disc primordium
FBbt:00001650	UBERON:6001650	exact	labial disc primordium
FBbt:00001652	UBERON:6001652	exact	eye-antennal disc primordium
FBbt:00001653	UBERON:6001653	exact	dorsal thoracic disc primordium
FBbt:00001655	UBERON:6001655	exact	dorsal mesothoracic disc primordium
FBbt:00001656	UBERON:6001656	exact	dorsal metathoracic disc primordium
FBbt:00001657	UBERON:6001657	exact	ventral thoracic disc primordium
FBbt:00001658	UBERON:6001658	exact	ventral prothoracic disc primordium
FBbt:00001661	UBERON:6001661	exact	genital disc primordium
FBbt:00001662	UBERON:6001662	exact	male genital disc primordium
FBbt:00001663	UBERON:6001663	exact	female genital disc primordium
FBbt:00001664	UBERON:6001664	exact	embryonic/larval circulatory system
FBbt:00001668	UBERON:6001668	exact	embryonic/larval lymph gland
FBbt:00001722	UBERON:6001722	exact	ring gland
FBbt:00001728	UBERON:6001728	exact	larval tagma
FBbt:00001729	UBERON:6001729	exact	larval segment
FBbt:00001730	UBERON:6001730	exact	larval head
FBbt:00001731	UBERON:6001731	exact	larval ocular segment
FBbt:00001732	UBERON:6001732	exact	larval head segment
FBbt:00001733	UBERON:6001733	exact	larval procephalic segment
FBbt:00001734	UBERON:6001734	exact	larval labral segment
FBbt:00001735	UBERON:6001735	exact	larval antennal segment
FBbt:00001737	UBERON:6001737	exact	larval gnathal segment
FBbt:00001740	UBERON:6001740	exact	larval labial segment
FBbt:00001741	UBERON:6001741	exact	larval thorax
FBbt:00001742	UBERON:6001742	exact	larval thoracic segment
FBbt:00001743	UBERON:6001743	exact	larval prothoracic segment
FBbt:00001744	UBERON:6001744	exact	larval mesothoracic segment
FBbt:00001745	UBERON:6001745	exact	larval metathoracic segment
FBbt:00001746	UBERON:6001746	exact	larval abdomen
FBbt:00001747	UBERON:6001747	exact	larval abdominal segment
FBbt:00001755	UBERON:6001755	exact	larval abdominal segment 8
FBbt:00001756	UBERON:6001756	exact	larval abdominal segment 9
FBbt:00001760	UBERON:6001760	exact	larval imaginal tissue
FBbt:00001764	UBERON:6001764	exact	labial disc
FBbt:00001765	UBERON:6001765	exact	clypeo-labral disc
FBbt:00001766	UBERON:6001766	exact	eye-antennal disc
FBbt:00001767	UBERON:6001767	exact	antennal disc
FBbt:00001776	UBERON:6001776	exact	dorsal thoracic disc
FBbt:00001778	UBERON:6001778	exact	wing disc
FBbt:00001779	UBERON:6001779	exact	haltere disc
FBbt:00001780	UBERON:6001780	exact	ventral thoracic disc
FBbt:00001781	UBERON:6001781	exact	prothoracic leg disc
FBbt:00001784	UBERON:6001784	exact	genital disc
FBbt:00001785	UBERON:6001785	exact	male genital disc
FBbt:00001787	UBERON:6001787	exact	female genital disc
FBbt:00001789	UBERON:6001789	exact	histoblast	Uberon term probably belongs in CL
FBbt:00001790	UBERON:6001790	exact	histoblast nest	Uberon term is misclassified (under histoblast)
FBbt:00001791	UBERON:6001791	exact	dorsal histoblast nest abdominal
FBbt:00001792	UBERON:6001792	exact	anterior dorsal histoblast nest abdominal
FBbt:00001809	UBERON:6001809	exact	posterior dorsal histoblast nest abdominal
FBbt:00001842	UBERON:6001842	exact	embryonic/larval digestive system
FBbt:00001845	UBERON:6001845	exact	cephalopharyngeal skeleton
FBbt:00001848	UBERON:6001848	exact	epipharyngeal sclerite
FBbt:00001911	UBERON:6001911	exact	embryonic/larval nervous system
FBbt:00001919	UBERON:6001919	exact	embryonic/larval central nervous system
FBbt:00001920	UBERON:6001920	exact	embryonic/larval brain
FBbt:00001925	UBERON:6001925	exact	embryonic/larval protocerebrum
FBbt:00002639	UBERON:6002639	exact	embryonic/larval sense organ
FBbt:00002642	UBERON:6002642	exact	embryonic/larval ocular segment sensillum
FBbt:00003005	UBERON:6003005	exact	adult tagma
FBbt:00003006	UBERON:6003006	exact	adult segment
FBbt:00003007	UBERON:6003007	exact	adult head
FBbt:00003009	UBERON:6003009	exact	adult head segment
FBbt:00003010	UBERON:6003010	exact	adult procephalic segment
FBbt:00003011	UBERON:6003011	exact	adult labral segment
FBbt:00003012	UBERON:6003012	exact	adult antennal segment
FBbt:00003018	UBERON:6003018	exact	adult thorax
FBbt:00003019	UBERON:6003019	exact	adult thoracic segment
FBbt:00003020	UBERON:6003020	exact	adult prothoracic segment
FBbt:00003021	UBERON:6003021	exact	adult mesothoracic segment
FBbt:00003023	UBERON:6003023	exact	adult abdomen
FBbt:00003024	UBERON:6003024	exact	adult abdominal segment
FBbt:00003218	UBERON:6003218	exact	adult muscle system
FBbt:00003259	UBERON:6003259	exact	adult somatic muscle
FBbt:00003559	UBERON:6003559	exact	adult nervous system
FBbt:00003623	UBERON:6003623	exact	adult central nervous system
FBbt:00003624	UBERON:6003624	exact	adult brain
FBbt:00003626	UBERON:6003626	exact	supraesophageal ganglion
FBbt:00003627	UBERON:6003627	exact	protocerebrum
FBbt:00003632	UBERON:6003632	exact	adult central complex
FBbt:00004203	UBERON:6004203	exact	adult clypeo-labral anlage
FBbt:00004296	UBERON:6004296	exact	sex comb
FBbt:00004340	UBERON:6004340	exact	wing hair
FBbt:00004475	UBERON:6004475	exact	sclerite
FBbt:00004476	UBERON:6004476	exact	tergite
FBbt:00004477	UBERON:6004477	exact	sternite
FBbt:00004481	UBERON:6004481	exact	adult external head
FBbt:00004519	UBERON:6004519	exact	arista
FBbt:00004520	UBERON:6004520	exact	mouthpart
FBbt:00004521	UBERON:6004521	exact	clypeus
FBbt:00004535	UBERON:6004535	exact	proboscis
FBbt:00004540	UBERON:6004540	exact	rostrum
FBbt:00004551	UBERON:6004551	exact	adult external thorax
FBbt:00004552	UBERON:6004552	exact	tergum
FBbt:00004578	UBERON:6004578	exact	adult external mesothorax
FBbt:00004579	UBERON:6004579	exact	dorsal mesothorax
FBbt:00004580	UBERON:6004580	exact	mesothoracic tergum
FBbt:00004646	UBERON:6004646	exact	tarsal segment
FBbt:00004648	UBERON:6004648	exact	metatarsus
FBbt:00004663	UBERON:6004663	exact	prothoracic leg
FBbt:00004668	UBERON:6004668	exact	prothoracic tarsal segment
FBbt:00004670	UBERON:6004670	exact	prothoracic metatarsus
FBbt:00004788	UBERON:6004788	exact	adult external abdomen
FBbt:00004823	UBERON:6004823	exact	analia
FBbt:00004824	UBERON:6004824	exact	female analia
FBbt:00004825	UBERON:6004825	exact	male analia
FBbt:00004979	UBERON:6004979	exact	trichome
FBbt:00004983	UBERON:6004983	exact	embryonic/larval cuticle
FBbt:00004986	UBERON:6004986	exact	third instar larval cuticle
FBbt:00005023	UBERON:6005023	exact	imaginal precursor
FBbt:00005036	UBERON:6005036	exact	tracheal pit
FBbt:00005037	UBERON:6005037	exact	tracheal primordium
FBbt:00005054	UBERON:6005054	exact	spiracle
FBbt:00005096	UBERON:6005096	exact	stomatogastric nervous system
FBbt:00005168	UBERON:6005168	exact	external sensory organ
FBbt:00005177	UBERON:6005177	exact	chaeta
FBbt:00005378	UBERON:6005378	exact	wing margin
FBbt:00005393	UBERON:6005393	exact	embryonic/larval integumentary system
FBbt:00005396	UBERON:6005396	exact	adult integumentary system
FBbt:00005413	UBERON:6005413	exact	anlage in statu nascendi
FBbt:00005425	UBERON:6005425	exact	visual anlage in statu nascendi
FBbt:00005427	UBERON:6005427	exact	ectoderm anlage
FBbt:00005428	UBERON:6005428	exact	dorsal ectoderm anlage
FBbt:00005434	UBERON:6005434	exact	visual anlage
FBbt:00005436	UBERON:6005436	exact	trunk mesoderm anlage
FBbt:00005439	UBERON:6005439	exact	clypeo-labral anlage
FBbt:00005461	UBERON:6005461	exact	circulatory system primordium
FBbt:00005467	UBERON:6005467	exact	lymph gland primordium
FBbt:00005514	UBERON:6005514	exact	clypeo-labral disc primordium
FBbt:00005526	UBERON:6005526	exact	dorsal epidermis primordium
FBbt:00005533	UBERON:6005533	exact	ventral epidermis primordium
FBbt:00005538	UBERON:6005538	exact	clypeo-labral primordium
FBbt:00005541	UBERON:6005541	exact	cardiogenic mesoderm
FBbt:00005558	UBERON:6005558	exact	ventral ectoderm
FBbt:00005569	UBERON:6005569	exact	presumptive embryonic/larval tracheal system
FBbt:00005805	UBERON:6005805	exact	Bolwig organ
FBbt:00005830	UBERON:6005830	exact	Bolwig organ primordium
FBbt:00005831	UBERON:6005831	exact	dorsal imaginal tissue
FBbt:00005913	UBERON:6005913	exact	arista lateral
FBbt:00006011	UBERON:6006011	exact	pharate adult
FBbt:00006032	UBERON:6006032	exact	mesothoracic tergum primordium
FBbt:00007020	UBERON:6007020	exact	metatarsus of male prothoracic leg
FBbt:00007045	UBERON:6007045	exact	trunk ectoderm
FBbt:00007046	UBERON:6007046	exact	dorsal ectoderm derivative
FBbt:00007070	UBERON:6007070	exact	embryonic/larval posterior inferior protocerebrum
FBbt:00007116	UBERON:6007116	exact	presumptive embryonic/larval system
FBbt:00007145	UBERON:6007145	exact	adult protocerebrum
FBbt:00007149	UBERON:6007149	exact	segment of antenna
FBbt:00007150	UBERON:6007150	exact	segment of leg
FBbt:00007231	UBERON:6007231	exact	external sensillum
FBbt:00007232	UBERON:6007232	exact	eo-type sensillum
